9.343429310856011227e+01,9.217007884526140060e+01,9.089849981357264141e+01,8.943195730637532392e+01,8.771937399967238491e+01,8.588833880793535513e+01,8.411385691443067003e+01,8.237741174862360083e+01,8.068417121049466800e+01,7.905618187971369082e+01,7.747179401353746186e+01,7.594012771790283978e+01,7.447150839912765719e+01,7.306302592789420203e+01,7.172679128006788574e+01,7.045568338677975362e+01,6.924534070674623365e+01,6.809692075560795388e+01,6.700399276111724589e+01,6.596676616764811740e+01,6.498105633930241254e+01,6.405042302905984286e+01,6.317216890847126365e+01,6.234107052941134697e+01,6.155695020639372217e+01,6.081927431319766697e+01,6.012685594787218690e+01,5.947081800013381070e+01,5.884916714411376404e+01,5.825660061044596461e+01,5.769722234993718502e+01,5.717226013198883550e+01,5.667971735590204219e+01,5.621602070541095486e+01,5.578099485494023924e+01,5.537184123202779062e+01,5.498628595952418863e+01,5.462307138969163844e+01,5.428088037052237524e+01,5.395892088994921920e+01,5.365656965034295212e+01
9.303798103057795288e+01,9.177376676727924121e+01,9.049763608645812951e+01,8.899754371580741008e+01,8.723036719233040515e+01,8.540656532003004031e+01,8.362502289095537833e+01,8.188272042001828765e+01,8.018921217355567421e+01,7.856215975077871860e+01,7.697634005841341320e+01,7.545329321264030398e+01,7.398944255735622733e+01,7.259780591629713342e+01,7.127410207486779825e+01,7.001410267706378932e+01,6.881787543368717763e+01,6.768099894243437120e+01,6.660262970079088518e+01,6.557641454819234639e+01,6.460705445085176279e+01,6.369365460864375450e+01,6.283289645466439310e+01,6.201828372339021200e+01,6.125092196633772090e+01,6.052950830362013335e+01,5.985033025594487555e+01,5.920680474776972346e+01,5.859572238223985607e+01,5.801558374532297080e+01,5.746945043611358273e+01,5.695736544095656484e+01,5.647637345353143701e+01,5.602407177903937452e+01,5.559944270196386640e+01,5.519978556379213330e+01,5.482343468294681088e+01,5.446948376998368246e+01,5.413616251546795155e+01,5.382334643183959599e+01,5.352949682766622175e+01
9.264166895259577927e+01,9.137745468929708181e+01,9.008987379993600086e+01,8.855759603703511118e+01,8.673935399576448901e+01,8.491921368095323430e+01,8.313200191193459432e+01,8.138315067494998800e+01,7.969726463576498077e+01,7.806236178917937707e+01,7.647919539003920875e+01,7.496157129497673566e+01,7.351152752610703089e+01,7.213582277097650319e+01,7.082048022144684296e+01,6.957393408143572344e+01,6.839085234575259165e+01,6.726862304140844628e+01,6.620261987944267901e+01,6.519177442418512669e+01,6.424024144748963749e+01,6.334565175550245897e+01,6.250234448955183808e+01,6.170416578356173432e+01,6.095310247618617439e+01,6.024695594002513843e+01,5.958027545052004115e+01,5.894887167435653197e+01,5.834833848732052530e+01,5.778104490194891696e+01,5.724825110665658912e+01,5.674887243804347747e+01,5.627921347722519130e+01,5.583797357103107117e+01,5.542318302317894307e+01,5.503315143191665726e+01,5.466566749081115972e+01,5.432118915868700526e+01,5.399705000876301852e+01,5.369328545982374123e+01,5.340849992414981529e+01
9.224535687461361988e+01,9.098114261131493663e+01,8.967518085452799426e+01,8.810278378130294641e+01,8.624908349359938597e+01,8.442419371397149064e+01,8.262970950217675181e+01,8.087964600777290514e+01,7.919494325447557515e+01,7.755570346366272361e+01,7.598102306825649066e+01,7.446881237184415170e+01,7.303778995218429770e+01,7.166798968164223993e+01,7.036738121131676849e+01,6.913658097000381986e+01,6.796690312680711088e+01,6.685773815112870011e+01,6.580760831508570163e+01,6.481449418675315144e+01,6.388219996150476021e+01,6.300697285311556328e+01,6.217974668179465425e+01,6.139818409015207124e+01,6.066340199468741190e+01,5.997044677980290572e+01,5.931608845835538091e+01,5.869644375719048668e+01,5.810785633251010296e+01,5.755377007969018877e+01,5.703365795888864653e+01,5.654695906908445124e+01,5.608817190198879388e+01,5.565688469262160964e+01,5.525210843274255978e+01,5.487139248342067077e+01,5.451343768364211684e+01,5.417866170546214732e+01,5.386375736731618957e+01,5.356895396545665022e+01,5.329315618568934809e+01
9.184904479663146049e+01,9.058483053333276303e+01,8.925630083512132273e+01,8.763211921829780238e+01,8.576229539841564531e+01,8.392517707150197737e+01,8.212409859948139967e+01,8.037531297672335029e+01,7.868470954757741254e+01,7.704710211017716404e+01,7.547621605462137495e+01,7.398004232292112192e+01,7.255984885927330197e+01,7.120047718379768753e+01,6.991865466740266299e+01,6.870041483076393263e+01,6.754351959498349345e+01,6.645188400722818756e+01,6.541933872407865636e+01,6.444616237338843234e+01,6.353492222711521009e+01,6.267692034374350385e+01,6.186543297694665000e+01,6.110073374929182677e+01,6.038063215821642160e+01,5.970069239544781681e+01,5.905807007460713720e+01,5.844936106079050120e+01,5.787340613239143039e+01,5.733303718122356685e+01,5.682609569957019602e+01,5.635093796710557967e+01,5.590248558956858460e+01,5.548086834386835164e+01,5.508656877516732209e+01,5.471470807272555703e+01,5.436736996744919281e+01,5.404196628822212034e+01,5.373662849562006727e+01,5.345006186693979799e+01,5.318370365864176819e+01
9.145273271864930109e+01,9.018851845535060363e+01,8.883286054665417453e+01,8.714752856698615346e+01,8.527028724807713900e+01,8.342321028922452797e+01,8.161203370432944837e+01,7.986388288723051687e+01,7.816696446795576492e+01,7.653429906933045856e+01,7.497296322390623402e+01,7.349356087623955602e+01,7.207956018590820690e+01,7.073807782914707332e+01,6.947042920398230592e+01,6.826496011469568259e+01,6.712642359520430091e+01,6.605255613223539513e+01,6.504054982731017276e+01,6.408890854398848091e+01,6.319702922500023590e+01,6.235442044458760336e+01,6.155976209267836907e+01,6.081072089603841135e+01,6.010420448062343723e+01,5.943598962960319909e+01,5.880561661169117116e+01,5.820834827320865656e+01,5.764605740197375638e+01,5.711892649628833141e+01,5.662542144107652575e+01,5.615991359316445397e+01,5.572185827450547890e+01,5.531094893533731494e+01,5.492586632398866442e+01,5.456471703256121231e+01,5.422772312224994096e+01,5.391082825777600362e+01,5.361435955514969720e+01,5.333720096954834844e+01,5.307984822172315376e+01
9.105642064066715591e+01,8.979220637736845845e+01,8.840822615642341020e+01,8.665255378617763427e+01,8.476892327261818139e+01,8.291031617688138056e+01,8.109478228868458416e+01,7.934065896751741320e+01,7.764578056225280989e+01,7.601652488993843804e+01,7.447283985178930266e+01,7.300101899316139509e+01,7.160274076443141666e+01,7.027638971340445551e+01,6.902290127152609500e+01,6.783487955996390895e+01,6.671638669726121407e+01,6.566417443410405497e+01,6.467264407068560672e+01,6.374120053917788908e+01,6.286661994493551475e+01,6.204097686351774144e+01,6.126113900651496635e+01,6.052733193624911934e+01,5.983366475421884445e+01,5.917711993835887796e+01,5.855849950922256397e+01,5.797432505573824102e+01,5.742567253524033077e+01,5.691244406305700920e+01,5.642960232180371349e+01,5.597500163107189763e+01,5.554657947280391994e+01,5.514616076203900263e+01,5.477126028931652968e+01,5.442149130599103302e+01,5.409304038065737785e+01,5.378552762586592451e+01,5.349773802199089801e+01,5.323079370182004055e+01,5.298031992308724369e+01
9.066010856268499651e+01,8.939589429938629905e+01,8.797602240644630456e+01,8.615481232407063317e+01,8.425905262541211016e+01,8.239029316659377855e+01,8.057408604761059223e+01,7.880928713736841473e+01,7.711780451359734911e+01,7.550130141910534576e+01,7.396696998290822478e+01,7.250924046211923724e+01,7.112564512414124351e+01,6.981668478998523142e+01,6.857979348550615839e+01,6.741287231900253119e+01,6.631699489944182346e+01,6.528684488005013975e+01,6.431518487687711172e+01,6.340187017823878790e+01,6.254415385086328172e+01,6.173476070788235859e+01,6.096999059206333982e+01,6.025032083529615079e+01,5.956744129040482960e+01,5.892444481242444709e+01,5.831796068841933334e+01,5.774730184916967346e+01,5.721292944570248551e+01,5.671206594313319727e+01,5.623952444915425275e+01,5.579460531855452388e+01,5.537656705346086738e+01,5.498769877467826461e+01,5.462416190783796566e+01,5.428339125308115598e+01,5.396413276542619997e+01,5.366563103640762478e+01,5.338805705535545343e+01,5.312806957714756351e+01,5.288552340048683220e+01
9.026379648470285133e+01,8.899923072360577692e+01,8.753545128201099601e+01,8.565908851755635567e+01,8.374585691240909568e+01,8.186191995508872310e+01,8.003746782568327944e+01,7.827280661393416494e+01,7.658614081276253671e+01,7.498360366774403474e+01,7.345935735122081667e+01,7.201815533557486049e+01,7.065053871665338647e+01,6.936108433195438749e+01,6.814572061444523854e+01,6.700247904842690616e+01,6.592964736826664307e+01,6.492002812518680344e+01,6.396653943623934424e+01,6.307083527650467403e+01,6.222979008121848210e+01,6.143531940311427775e+01,6.068587013062840185e+01,5.997865914601008797e+01,5.930725967017036737e+01,5.867759482076871080e+01,5.808420310193282887e+01,5.752794800597978053e+01,5.700676045710969930e+01,5.651669872942071748e+01,5.605489694971512193e+01,5.562001847743654537e+01,5.521343166026661464e+01,5.483605844130205043e+01,5.448259681324374526e+01,5.415096634460214631e+01,5.384052473859859589e+01,5.355234960730416560e+01,5.328273638347513241e+01,5.303003645916324871e+01,5.279431774767544283e+01
8.986748440672067773e+01,8.860187419592155322e+01,8.707340240588108315e+01,8.515504753144000460e+01,8.321969862102523052e+01,8.133014770688674844e+01,7.949036187108691820e+01,7.772812153650320965e+01,7.605522995385157969e+01,7.446021872289028920e+01,7.295423714179952412e+01,7.152739019727430048e+01,7.018062665826300872e+01,6.891369704353166981e+01,6.772341278110670260e+01,6.660509782271931556e+01,6.555330312037374085e+01,6.456183540467077364e+01,6.362586508036243060e+01,6.274804839392720623e+01,6.192236087680255707e+01,6.114212204095242953e+01,6.040764443804759765e+01,5.971169030613415885e+01,5.905379805564925988e+01,5.843701820906780853e+01,5.785807042862003868e+01,5.731535286262752038e+01,5.680668020193805035e+01,5.632656473172110623e+01,5.587525233720754159e+01,5.545164134995140159e+01,5.505726650158663205e+01,5.469093851238717718e+01,5.434653270018230842e+01,5.402356786126009069e+01,5.372407613036937590e+01,5.344390180839101845e+01,5.318162396043428686e+01,5.293652981038185601e+01,5.270717177230079642e+01
8.947117232873851833e+01,8.820323734023550344e+01,8.658762259236671355e+01,8.463682040575214671e+01,8.268283881781995603e+01,8.077867995978499494e+01,7.893513218851924762e+01,7.718230427102069768e+01,7.551547629522910654e+01,7.393767852525839146e+01,7.244850583662460508e+01,7.104181753032075619e+01,6.972024566165235626e+01,6.847953932801225108e+01,6.731431481455888388e+01,6.621832432233397014e+01,6.518613456343062751e+01,6.421126906492047226e+01,6.329296449292022686e+01,6.243248876029534955e+01,6.162143949086215144e+01,6.085579223434426410e+01,6.013457830603009313e+01,5.945047539001112114e+01,5.880612103635964871e+01,5.820410755734347674e+01,5.763920205556691201e+01,5.710968692788743795e+01,5.661121288393410111e+01,5.614239942993183519e+01,5.570151745713693714e+01,5.529053027661992559e+01,5.490792910324237397e+01,5.455097633593905471e+01,5.421565167186966505e+01,5.390323862050981063e+01,5.361241036558971018e+01,5.334011364882937301e+01,5.308520970458472732e+01,5.284698540001513578e+01,5.262389370253697507e+01
8.907486025075635894e+01,8.779885637856095570e+01,8.608563370355666677e+01,8.410915271530441828e+01,8.213670269521989553e+01,8.021366380081362024e+01,7.837070705988494979e+01,7.662953681685415575e+01,7.497458692485807319e+01,7.341471861486192552e+01,7.194681846561969962e+01,7.056679117201824170e+01,6.927301624907023836e+01,6.805888482372047577e+01,6.691678858037397504e+01,6.584047469431047261e+01,6.482709873673059064e+01,6.386825903101643576e+01,6.296784085425021971e+01,6.212361036821744875e+01,6.132651554240457870e+01,6.057562592722607775e+01,5.986683672578242010e+01,5.919608119097252796e+01,5.856646771014578690e+01,5.797836591971483244e+01,5.742703357523043906e+01,5.690960379570881855e+01,5.642150755927494288e+01,5.596429370241813217e+01,5.553553223196719557e+01,5.513624848684055735e+01,5.476449486417932633e+01,5.441680231858891403e+01,5.409136035282873678e+01,5.378794380450301560e+01,5.350555334937399010e+01,5.324062881926456470e+01,5.299312680658270125e+01,5.276159898159713890e+01,5.254333834727728458e+01
8.867854817277419954e+01,8.738169578039439500e+01,8.558050622273681540e+01,8.356516619113999411e+01,8.157075231769505308e+01,7.963561047888065048e+01,7.780297372302295855e+01,7.606950820034035132e+01,7.443255612605850047e+01,7.289661503817504240e+01,7.145584312286641193e+01,7.010796357934717093e+01,6.884093429116565233e+01,6.765065928263865658e+01,6.652933821126318037e+01,6.547159227528983649e+01,6.447454306717206407e+01,6.353284579358185624e+01,6.265027415287866575e+01,6.182065083860963739e+01,6.103808875319896998e+01,6.030102776366924644e+01,5.960507771658751608e+01,5.894889172236813835e+01,5.833413131307982269e+01,5.775971187433263054e+01,5.722097660233215777e+01,5.671437141211479371e+01,5.623863581127481126e+01,5.579276251405682530e+01,5.537662146729481094e+01,5.498828342842070072e+01,5.462663324482478089e+01,5.428880058030270561e+01,5.397241378991672889e+01,5.367781503533066001e+01,5.340309190009866569e+01,5.314571846100496799e+01,5.290543104955914089e+01,5.267874043791956495e+01,5.246580915393053601e+01
8.828223609479204015e+01,8.695704391668898836e+01,8.506144748808186762e+01,8.300369147578493312e+01,8.098450026743208241e+01,7.904892402393525686e+01,7.722317403524279200e+01,7.550614732101529114e+01,7.389513636423008336e+01,7.238995628456756037e+01,7.098281823575022997e+01,6.966387286809711554e+01,6.842087595621232765e+01,6.725261154923127549e+01,6.615040886747632953e+01,6.510986213846129544e+01,6.412890722828137768e+01,6.320475088471431491e+01,6.233859414194755999e+01,6.152331998442561201e+01,6.075578197811394432e+01,6.003274367399284017e+01,5.935060275104537908e+01,5.870913077230427035e+01,5.810885341275248805e+01,5.754698239433584916e+01,5.702041978874265027e+01,5.652598417698209232e+01,5.606238231613502165e+01,5.562910516953712659e+01,5.522384402639083589e+01,5.484573586633357678e+01,5.449503530154958497e+01,5.416609029806323861e+01,5.385844141628870574e+01,5.357266809157301424e+01,5.330520505461448266e+01,5.305529580621001173e+01,5.282039375298680284e+01,5.259934617325424711e+01,5.239124231513903140e+01
8.788592401680988075e+01,8.651948696922814008e+01,8.452031260742685959e+01,8.242190860413883513e+01,8.037868471366292056e+01,7.844867859579315450e+01,7.663724270169760189e+01,7.494753543383464489e+01,7.337144770498453283e+01,7.190277199477291958e+01,7.052610007800490166e+01,6.923164963874064881e+01,6.801166892605526471e+01,6.686284177322563949e+01,6.577906570789066620e+01,6.475488069312743278e+01,6.379060094560286132e+01,6.288351852481434179e+01,6.203207881721147032e+01,6.123291670558258204e+01,6.048001441986018278e+01,5.977098358631386077e+01,5.910352498983598224e+01,5.847611528903231459e+01,5.788989502936830434e+01,5.734074643399076621e+01,5.682686402175600904e+01,5.634426330630847701e+01,5.589327020906230814e+01,5.547126884257294677e+01,5.507735173822474195e+01,5.471008870160565607e+01,5.436868904881695386e+01,5.404863705559854736e+01,5.374968188852031403e+01,5.347189947494680951e+01,5.321192438640317590e+01,5.296798770406437029e+01,5.273841271108597084e+01,5.252247554511205863e+01,5.231931733104993043e+01
8.748961193882772136e+01,8.604242128471405238e+01,8.395187372522151747e+01,8.180749879791216017e+01,7.975738476931908849e+01,7.783677437692878698e+01,7.605487543640603576e+01,7.440478171719605882e+01,7.287012583576425584e+01,7.143236062763486416e+01,7.008153453670158228e+01,6.881035825555976260e+01,6.761057929602682748e+01,6.648111458602834034e+01,6.541422200389582997e+01,6.440646459577342853e+01,6.345931394669997161e+01,6.256880433338719882e+01,6.173149709631129411e+01,6.094866038311162271e+01,6.021075766071493973e+01,5.951711972701777853e+01,5.886415685355594007e+01,5.824998970212321581e+01,5.767679341240340563e+01,5.714137818560198667e+01,5.664008995244825684e+01,5.616958609296370497e+01,5.573089483845288328e+01,5.531977400227117414e+01,5.493714596772080228e+01,5.458017830201287524e+01,5.424742478170382043e+01,5.393622138653549314e+01,5.364569423570549134e+01,5.337546839501108309e+01,5.312203369406559261e+01,5.288360968093071079e+01,5.265955646341918595e+01,5.244859388310117509e+01,5.225016381343795757e+01
