9.343429310856011227e+01,9.250442792942824610e+01,9.157456275029639414e+01,9.064469757116454218e+01,8.966047374271974491e+01,8.859375245325642823e+01,8.747764827462464154e+01,8.633582861381570694e+01,8.517307729592468490e+01,8.390267726760419009e+01,8.250530437909682746e+01,8.093810397452854488e+01,7.932239075162027575e+01,7.784089016015381901e+01,7.648638795359326537e+01,7.522592962398863392e+01,7.403321054065111184e+01,7.288420740103070727e+01,7.177456235337996304e+01,7.070291184992200328e+01,6.966889487552532501e+01,6.867189285904856888e+01,6.771281389272193962e+01,6.679708341575064878e+01,6.592449641300312635e+01,6.509463966686588776e+01,6.430176873128380066e+01,6.354776284255091667e+01,6.283205373494371315e+01,6.215648273813660296e+01,6.151809386689254211e+01,6.091633285343448989e+01,6.035074358112159132e+01,5.981589787874747088e+01,5.931310334696745912e+01,5.883644387966855760e+01,5.838100651887914694e+01,5.794758796215840846e+01,5.753542279709041907e+01,5.714350095049995559e+01,5.677074133011565493e+01,5.641597353202919152e+01,5.607868472900711510e+01,5.575593687829416467e+01,5.544850827445712582e+01,5.515451865755048999e+01,5.487417005696387662e+01,5.460664723370681628e+01,5.435069879794275494e+01,5.410593106122966844e+01,5.387124313496393313e+01
9.264166895259577927e+01,9.171180377346391310e+01,9.078193859433206114e+01,8.984542158069594109e+01,8.882613223601457264e+01,8.772942351552414664e+01,8.659200700719824795e+01,8.543553356265523746e+01,8.417481325668676106e+01,8.277308474700637930e+01,8.118246828021038652e+01,7.953639774964747744e+01,7.804774718731678718e+01,7.668844021466360061e+01,7.542127637832210496e+01,7.422008653185885407e+01,7.306569147774445128e+01,7.194923511478745581e+01,7.087138589578941605e+01,6.983163704082097922e+01,6.882911855730739603e+01,6.786484991816485035e+01,6.694466213516241737e+01,6.606735699744544377e+01,6.523339120396690305e+01,6.443654554064843865e+01,6.367890580035899717e+01,6.296022530642657955e+01,6.228160052725244356e+01,6.163977960410504409e+01,6.103457574590568413e+01,6.046542488868853127e+01,5.992743953848923155e+01,5.942068354316941736e+01,5.894073324453950846e+01,5.848313643591055921e+01,5.804731675938333524e+01,5.763204910766948075e+01,5.723738397953547263e+01,5.686190938366772230e+01,5.650459741464830188e+01,5.616464133441490958e+01,5.583966228974841783e+01,5.553042317750718126e+01,5.523435557677881746e+01,5.495160964011464699e+01,5.468191782260070255e+01,5.442394767399091648e+01,5.417675603693482600e+01,5.394006538860465128e+01,5.371334267371730675e+01
9.184904479663146049e+01,9.091917961749962274e+01,8.998931443836774235e+01,8.903368740768121370e+01,8.797569967872095731e+01,8.685009279641973023e+01,8.569442869959978282e+01,8.445189430846345147e+01,8.304772204326570773e+01,8.142600060084366476e+01,7.975733603170139929e+01,7.825999413112420200e+01,7.689465463161715775e+01,7.562051657720620312e+01,7.441131734232345707e+01,7.325023496804452350e+01,7.212730494241797885e+01,7.104288316342913845e+01,6.999736204636270998e+01,6.898926317794554564e+01,6.802017894138511167e+01,6.709474005510080019e+01,6.621274503629217634e+01,6.537397858746015800e+01,6.457385565118029547e+01,6.381210145631371944e+01,6.309045436084703340e+01,6.240892426559308603e+01,6.176372224733125904e+01,6.115510864797144563e+01,6.058216611585550737e+01,6.004065556180519536e+01,5.953033463956321469e+01,5.904628794698647454e+01,5.858651888305015376e+01,5.814820360366980623e+01,5.773064859444875907e+01,5.733251653202810871e+01,5.695429634053488854e+01,5.659466186143397692e+01,5.625180237441148989e+01,5.592497798106550988e+01,5.561330363480332295e+01,5.531531561467912894e+01,5.503032802075191654e+01,5.475833178332496232e+01,5.449837004819134734e+01,5.424864175622183637e+01,5.400988808618539139e+01,5.378119293976649828e+01,5.356138092644636117e+01
9.105642064066715591e+01,9.012655546153528974e+01,8.919669028240345199e+01,8.820631256970585810e+01,8.710761749421877198e+01,8.595519406947241237e+01,8.473323981365770408e+01,8.332807650315446324e+01,8.166507158301217828e+01,7.998514349264141288e+01,7.847785034086197697e+01,7.710524602332149868e+01,7.582419318603480463e+01,7.460729611428331509e+01,7.343802557840378142e+01,7.230883376181027700e+01,7.121735596150739411e+01,7.016627930027136983e+01,6.915252188389678167e+01,6.817827762486020049e+01,6.724754641102094865e+01,6.636089999895567360e+01,6.551745299415658508e+01,6.471334983126118345e+01,6.394753869645555255e+01,6.322263272206421902e+01,6.253826674168732325e+01,6.188986943346263558e+01,6.127751045231308069e+01,6.070145418944251503e+01,6.015593155747580312e+01,5.964200137428884574e+01,5.915394300574800468e+01,5.869115618611169793e+01,5.825035295368585508e+01,5.783062351114352850e+01,5.742936953138168832e+01,5.704824547042197480e+01,5.668567668701691531e+01,5.634086298383510893e+01,5.601105088717010005e+01,5.569714194386772022e+01,5.539730092086925595e+01,5.511009628888032807e+01,5.483605513598232051e+01,5.457365568817041179e+01,5.432183287306630604e+01,5.408072146441954686e+01,5.385002449784408185e+01,5.362815378763836804e+01,5.341599160064556884e+01
9.026379648470285133e+01,8.933393130557097095e+01,8.839963157010292605e+01,8.735810988208133665e+01,8.621981502789654428e+01,8.501839304829924515e+01,8.361537661228489071e+01,8.191009437776567381e+01,8.021919625430852818e+01,7.870238604147223782e+01,7.732107924011145883e+01,7.603202442832807151e+01,7.480721889352963672e+01,7.363042454253911728e+01,7.249357390601225859e+01,7.139535975257354039e+01,7.033778515299272271e+01,6.931880529951892811e+01,6.833924502884013918e+01,6.740344724920134922e+01,6.651155345877808145e+01,6.566342213308602993e+01,6.485494164843001386e+01,6.408535288624678117e+01,6.335667849115664296e+01,6.266965455931529050e+01,6.201792888058682962e+01,6.140216951164288872e+01,6.082256678865136479e+01,6.027331780222055357e+01,5.975536218349517981e+01,5.926349984705509399e+01,5.879721212672412634e+01,5.835372351349883502e+01,5.793173344579098938e+01,5.752786889399229864e+01,5.714373844317400142e+01,5.677801263160728951e+01,5.643098415837122417e+01,5.609872375716837212e+01,5.578222079555149548e+01,5.548029426899974226e+01,5.519084363748486766e+01,5.491487111087069195e+01,5.465033057262705540e+01,5.439606687892744930e+01,5.415272144930140996e+01,5.391980610834542631e+01,5.369605311550483862e+01,5.348190991185257559e+01,5.327615677249467296e+01
8.947117232873851833e+01,8.854130714960666637e+01,8.758414178939553096e+01,8.648528858885606496e+01,8.530434896725002147e+01,8.391043291731722320e+01,8.216154848787630272e+01,8.046013275271995724e+01,7.893284327126416144e+01,7.754212270134199514e+01,7.624421421677735111e+01,7.501081317659061654e+01,7.382689796354060263e+01,7.268194187729855571e+01,7.157656450112892799e+01,7.051246488108375843e+01,6.948829788171578059e+01,6.850326383098519045e+01,6.756208862044172747e+01,6.666505415156510139e+01,6.581237266284205134e+01,6.499913926630027561e+01,6.422559205844990515e+01,6.349325388401798165e+01,6.280289218893982905e+01,6.214818267342923264e+01,6.152928611640141554e+01,6.094574882783836500e+01,6.039281066471941983e+01,5.987061781400269922e+01,5.937497119260059719e+01,5.890529936491962104e+01,5.845837803444646141e+01,5.803396406097385096e+01,5.762773532016328915e+01,5.724107750876319756e+01,5.687177508440803564e+01,5.652192851750275082e+01,5.618807082039001699e+01,5.586845396726832291e+01,5.556430290342682099e+01,5.527275732688931953e+01,5.499468055841919778e+01,5.472816775098010567e+01,5.447134226595824202e+01,5.422595573763742749e+01,5.399067772053410863e+01,5.376494425442987080e+01,5.354878345757312275e+01,5.334114724264819785e+01,5.314224478544359442e+01
8.867854817277419954e+01,8.774868299364233337e+01,8.674084838620557036e+01,8.558341670615902785e+01,8.421275306137010830e+01,8.242071334188304377e+01,8.070765985260936759e+01,7.916934603235176837e+01,7.776896387918733922e+01,7.646164074732722327e+01,7.521855395416179135e+01,7.402743416540648980e+01,7.287463602716334776e+01,7.176118539257741702e+01,7.069035149994370215e+01,6.966023509737863151e+01,6.867068481326413121e+01,6.772379520670624231e+01,6.682157533262760296e+01,6.596366057189048604e+01,6.514582309535148852e+01,6.436795677652146708e+01,6.363196313416642624e+01,6.293800836353543815e+01,6.228042623932352484e+01,6.165840820685723145e+01,6.107095846063729283e+01,6.051434344775493201e+01,5.998817816672495695e+01,5.948860186212921519e+01,5.901498940973954177e+01,5.856483803624757201e+01,5.813742629306181442e+01,5.772876944523164866e+01,5.733968757658848148e+01,5.696754264374177978e+01,5.661427847187233908e+01,5.627843038271990395e+01,5.595642533885129666e+01,5.564923114126176529e+01,5.535577314309165331e+01,5.507534942887496499e+01,5.480716257697635285e+01,5.454797199403108721e+01,5.430024485754988461e+01,5.406275336198888226e+01,5.383478523255578807e+01,5.361672948082706114e+01,5.340700252564332118e+01,5.320656310248848797e+01,5.301281690728703921e+01
8.788592401680988075e+01,8.695384155950993943e+01,8.585967091522532257e+01,8.452275619582290744e+01,8.268840608371712619e+01,8.096177683804496894e+01,7.941257027646479116e+01,7.800137631408097150e+01,7.668432304975831926e+01,7.543107408064075514e+01,7.423138133980114617e+01,7.307166785294198519e+01,7.195009656463740555e+01,7.087142609967636986e+01,6.983559992968172025e+01,6.884103693837114690e+01,6.788860529724730952e+01,6.698100407312639959e+01,6.611779736547346431e+01,6.529513998045636924e+01,6.451310932723534108e+01,6.377317950382629164e+01,6.307544350173082393e+01,6.241434444383510538e+01,6.178956877422060501e+01,6.119809567713500797e+01,6.063792356895686453e+01,6.010757422731558108e+01,5.960431071426111771e+01,5.912658189213595250e+01,5.867313513364518940e+01,5.824223731920090330e+01,5.783089856131246620e+01,5.743953245409184660e+01,5.706515271966544844e+01,5.670818046362413867e+01,5.636978002539834165e+01,5.604576714129456150e+01,5.573586840833275602e+01,5.543981214950076719e+01,5.515701719103829959e+01,5.488697777162327895e+01,5.462577283760065683e+01,5.437580566098205992e+01,5.413587407882856439e+01,5.390570636856221398e+01,5.368562135492062737e+01,5.347399217126003634e+01,5.327146229955283729e+01,5.307625094471514160e+01,5.288753215725371604e+01
8.709329986084556197e+01,8.612409557079472222e+01,8.484254622895009845e+01,8.296379813654489510e+01,8.122444827865632533e+01,7.966208070865783952e+01,7.823903082087291239e+01,7.691178260768018049e+01,7.564940552374217475e+01,7.443940564976533381e+01,7.327241795768232180e+01,7.214284806500404557e+01,7.105630965606064819e+01,7.001397902950503749e+01,6.901419686180285851e+01,6.805681027613576362e+01,6.714360367596735557e+01,6.627492216511824097e+01,6.544742652062417676e+01,6.466088867748740654e+01,6.391663856526695042e+01,6.321498775190323016e+01,6.255024979080083369e+01,6.192298244347505687e+01,6.132728375570123802e+01,6.076350211781544886e+01,6.022896183598941633e+01,5.972209364006343435e+01,5.924040586856771995e+01,5.878308488306205959e+01,5.834892766984184220e+01,5.793429746474066633e+01,5.754057483491138925e+01,5.716396702829721477e+01,5.680396520261210469e+01,5.646227957354215476e+01,5.613600382790672683e+01,5.582414840104271292e+01,5.552508920109837476e+01,5.523991703644933438e+01,5.496770161740242600e+01,5.470457316561049765e+01,5.445255025669918325e+01,5.421007379098825396e+01,5.397779331281381587e+01,5.375546449771836421e+01,5.354199193030212456e+01,5.333744348025221882e+01,5.314045495664329621e+01,5.295005509301218183e+01,5.276701399217873245e+01
8.630067570488122897e+01,8.517196427763944655e+01,8.324849692467240914e+01,8.149497401878171843e+01,7.991779176727216338e+01,7.848273777369334425e+01,7.714416293301964345e+01,7.587248179037048601e+01,7.465264398651196132e+01,7.347652886143430351e+01,7.234022067829107527e+01,7.124515859037227017e+01,7.019569765803775852e+01,6.919035561510591492e+01,6.822828654329937592e+01,6.730924150492455738e+01,6.643455137065335236e+01,6.560209937578241579e+01,6.481110954646727862e+01,6.406289940807043592e+01,6.335720497236609816e+01,6.268846707130916940e+01,6.205796095638707044e+01,6.145883123081779331e+01,6.089109986761607018e+01,6.035288552990692068e+01,5.984159612293721864e+01,5.935632875892341787e+01,5.889509563182618024e+01,5.845704652771562593e+01,5.803935318531803489e+01,5.764269425247526613e+01,5.726392624404238063e+01,5.690126193873966542e+01,5.655637299230858162e+01,5.622749786583760567e+01,5.591351556062586781e+01,5.561204387633601698e+01,5.532367406312064162e+01,5.504943569305769557e+01,5.478427396437263752e+01,5.453032580844009658e+01,5.428573348873682392e+01,5.405091533690390548e+01,5.382641070621982493e+01,5.361090321706462447e+01,5.340442582742945632e+01,5.320544105050831973e+01,5.301353495633976110e+01,5.282888430007091785e+01,5.265166708738136947e+01
8.550805154891695281e+01,8.354511827107040745e+01,8.177328590066518643e+01,8.018196481881574300e+01,7.873268823786459336e+01,7.738113806899090719e+01,7.609997399440210586e+01,7.487162245918830195e+01,7.368508099352102647e+01,7.254111282019766804e+01,7.143807578146943627e+01,7.038154166777198384e+01,6.936967013402268378e+01,6.840256468246998622e+01,6.747795262362676283e+01,6.659771955019854772e+01,6.575967340769545899e+01,6.496469170636216006e+01,6.421154214940526117e+01,6.350176066126827834e+01,6.282879644445057465e+01,6.219500279021136890e+01,6.159236312476411968e+01,6.102065778404286078e+01,6.047857483653888266e+01,5.996309270185527396e+01,5.947413330880009852e+01,5.900941360475859909e+01,5.856696414038523812e+01,5.814613941504551775e+01,5.774629399384652828e+01,5.736514004341538708e+01,5.699991523958041029e+01,5.665197468957963167e+01,5.632029328328465567e+01,5.600404799273467660e+01,5.570054742004721504e+01,5.540906954477257074e+01,5.513204112521136580e+01,5.486493177798088539e+01,5.460896929382121812e+01,5.436253027717541642e+01,5.412530505356816235e+01,5.389849042045569405e+01,5.368090989217840558e+01,5.347236503748623448e+01,5.327149661189442043e+01,5.307767798576547591e+01,5.289149166764222798e+01,5.271281963218656585e+01,5.254047957246904588e+01
8.385094118241232763e+01,8.205998427525061345e+01,8.045359478229244132e+01,7.898922052979905573e+01,7.762391239167381229e+01,7.633201999021930817e+01,7.509481111475666637e+01,7.389910773387367726e+01,7.274601468285543149e+01,7.163536639527320915e+01,7.057102918496312327e+01,6.955280921407970141e+01,6.857971391603010147e+01,6.765035104983883230e+01,6.676424458986036825e+01,6.592004631017002225e+01,6.512091445719609339e+01,6.436307740982674375e+01,6.364849603354263508e+01,6.297162295998037962e+01,6.233420266520717945e+01,6.172755799069432925e+01,6.115248440689880738e+01,6.060614873093513921e+01,6.008717345315469771e+01,5.959360909490893476e+01,5.912582352657081941e+01,5.867904137064981995e+01,5.825425924237195119e+01,5.785159172427835017e+01,5.746747036692291744e+01,5.709977779516763974e+01,5.674906410033810289e+01,5.641471757996676928e+01,5.609575928816866508e+01,5.579003435364595731e+01,5.549613476142165780e+01,5.521573999238331965e+01,5.494681752648003226e+01,5.468847221458259611e+01,5.444027411380035630e+01,5.420108559094780531e+01,5.397165545668730147e+01,5.375206798328369473e+01,5.354116195478272999e+01,5.333841501532694451e+01,5.314273253345737658e+01,5.295492311702847843e+01,5.277470661246842809e+01,5.260083007252233500e+01,5.243315571055453717e+01
8.235785302095773375e+01,8.073272564816660690e+01,7.925333103922676514e+01,7.787308317192770346e+01,7.656841427103127273e+01,7.532230310262728779e+01,7.411876936819136574e+01,7.295563969103491786e+01,7.183634717435174366e+01,7.076451550783828282e+01,6.973993342444460097e+01,6.876024712899291558e+01,6.782535810839388546e+01,6.693380724257649206e+01,6.608415140937496801e+01,6.527989251740881116e+01,6.451760767128368457e+01,6.379750510987634016e+01,6.311695776564084781e+01,6.247571479300186326e+01,6.186502853776447353e+01,6.128595467307390265e+01,6.073579730903190921e+01,6.021315755432579664e+01,5.971540751917235212e+01,5.924406689306911034e+01,5.879373349399183724e+01,5.836409890912469223e+01,5.795828769151013660e+01,5.757148453701667279e+01,5.720105652788964790e+01,5.684741645727701354e+01,5.651050746215199183e+01,5.618892316625870365e+01,5.588075973084976056e+01,5.558452428903746068e+01,5.530115512148081081e+01,5.502947092454362377e+01,5.476911268880517270e+01,5.451885630625267254e+01,5.427793742465412663e+01,5.404622627255900369e+01,5.382422286201903461e+01,5.361118262879033125e+01,5.340628429450128323e+01,5.320877413330977390e+01,5.301914000445671604e+01,5.283742587360434584e+01,5.266190819385481348e+01,5.249301946032323940e+01,5.233005972433318220e+01
