0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.980399014999999902e-02,1.979972715000000161e-02
3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960798029999999803e-02,3.960329230763028757e-02,3.959945430000000322e-02
5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.941197045000000398e-02,5.940740582585054413e-02,5.939918145000000482e-02,5.939918145000000482e-02
7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921596059999999606e-02,7.921151934407079376e-02,7.920262847585053667e-02,7.919890860000000643e-02,7.919890860000000643e-02
9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901995075000001589e-02,9.901563286229105032e-02,9.900674199407080711e-02,9.899863575000000804e-02,9.899863575000000804e-02,9.899863575000000804e-02
1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188239409000000080e-01,1.188197463805113208e-01,1.188108555122910637e-01,1.188019646440708066e-01,1.187983629000000096e-01,1.187983629000000096e-01,1.187983629000000096e-01
1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386279310500000139e-01,1.386238598987315773e-01,1.386149690305113202e-01,1.386060781622910631e-01,1.385980900499999835e-01,1.385980900499999835e-01,1.385980900499999835e-01,1.385980900499999835e-01
1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584319211999999921e-01,1.584279734169518061e-01,1.584190825487315490e-01,1.584101916805112920e-01,1.584013008122910349e-01,1.583978172000000129e-01,1.583978172000000129e-01,1.583978172000000129e-01,1.583978172000000129e-01
1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782359113500000258e-01,1.782320869351720904e-01,1.782231960669518611e-01,1.782143051987316040e-01,1.782054143305113469e-01,1.781975443500000145e-01,1.781975443500000145e-01,1.781975443500000145e-01,1.781975443500000145e-01,1.781975443500000145e-01
