HDR,Settlement Date,SP,CCGT,Oil,Coal,Nuclear,Wind,PS,NPSHyd,OCGT,Other,INTFR,INTIRL,INTNED,INTEW,Biomass,INTNEM,INTELEC,INTIFA2,INTNSL
FUELHH,20201201,21,21828,0,1253,6363,5970,0,619,138,322,0,0,0,0,2987,14,0,0,0
FUELHH,20201201,22,21414,0,1233,6372,6009,0,598,189,312,0,0,0,0,2986,0,0,0,0
FUELHH,20201201,23,21698,0,1299,6381,6039,0,582,189,304,0,0,0,0,2986,0,0,0,0
FUELHH,20201201,24,21522,0,1307,6380,6046,70,555,189,285,0,0,0,0,2985,4,0,0,0
FUELHH,20201201,25,21779,0,1312,6383,6043,32,530,102,203,0,0,142,0,2968,276,0,0,0
FUELHH,20201201,26,22079,0,1304,6395,6250,0,549,98,160,0,0,146,0,2943,276,0,0,0
FUELHH,20201201,27,21816,0,1167,6392,6320,0,555,60,206,0,0,102,0,2965,4,0,0,0
FUELHH,20201201,28,21866,0,1197,6374,6431,0,571,0,162,0,0,100,0,2964,0,0,0,0
FUELHH,20201201,29,22203,0,1225,6358,6291,90,542,2,137,0,0,0,0,2965,50,0,0,0
FUELHH,20201201,30,22516,0,1203,6367,6180,176,547,2,136,0,0,0,0,2979,50,0,0,0
FUELHH,20201201,31,22498,0,1089,6372,5979,294,597,44,164,542,0,0,0,2996,0,0,0,0
FUELHH,20201201,32,22856,0,1059,6376,5973,1032,646,64,203,622,0,0,0,2999,14,0,0,0
FUELHH,20201201,33,23023,0,1050,6374,5970,1048,841,145,315,1404,0,194,0,2997,550,0,0,0
FUELHH,20201201,34,23283,0,882,6369,5992,1444,957,188,428,1436,0,216,0,2984,564,0,0,0
FUELHH,20201201,35,23156,0,810,6372,5963,1296,1039,187,425,1706,0,844,0,2992,784,0,0,0
FUELHH,20201201,36,22777,0,1028,6374,5965,1250,1085,183,427,1710,0,870,0,2989,788,0,0,0
FUELHH,20201201,37,22400,0,983,6368,6005,1328,1053,116,363,1710,0,924,0,2999,928,0,0,0
FUELHH,20201201,38,22430,0,804,6371,5926,1280,1045,155,291,1710,0,920,0,3000,928,0,0,0
FUELHH,20201201,39,22164,0,801,6380,5649,786,1045,55,214,1852,0,548,0,2996,1018,0,0,0
FUELHH,20201201,40,21509,0,773,6384,5483,120,1039,29,192,1850,0,542,0,2993,1020,0,0,0
FUELHH,20201201,41,20640,0,532,6382,5230,140,737,4,165,1570,0,836,0,2998,1020,0,0,0
FUELHH,20201201,42,19482,0,471,6382,5008,4,680,3,133,1576,0,842,0,2997,1020,0,0,0
FUELHH,20201201,43,17709,0,121,6333,4485,148,609,15,171,1996,90,1054,0,2998,952,0,0,0
FUELHH,20201201,44,16503,0,0,6306,3804,156,582,45,293,2004,226,1056,0,3002,952,0,0,0
FUELHH,20201201,45,15123,0,0,6300,3768,60,520,0,151,2004,202,896,0,3002,920,0,0,0
FUELHH,20201201,46,13341,0,0,6301,4029,68,534,1,131,2004,58,888,0,3001,920,0,0,0
FUELHH,20201201,47,11931,0,0,6301,4075,0,536,0,130,1904,20,446,0,2985,950,0,0,0
FUELHH,20201201,48,11075,0,0,6306,4118,0,511,4,129,1904,134,440,0,2985,950,0,0,0
FUELHH,20201202,1,11032,0,0,6306,3973,0,497,3,129,1414,222,814,68,2922,876,0,0,0
FUELHH,20201202,2,11554,0,0,6303,3809,0,490,1,130,1204,232,584,0,2908,602,0,0,0
FUELHH,20201202,3,11653,0,0,6300,3714,0,467,1,130,1756,402,742,58,2944,902,0,0,0
FUELHH,20201202,4,10946,0,0,6297,3863,0,469,3,132,1756,376,730,44,3008,902,0,0,0
FUELHH,20201202,5,10885,0,0,6295,3797,0,473,3,132,1756,402,212,174,3018,902,0,0,0
FUELHH,20201202,6,10188,0,0,6284,4067,0,472,3,132,1754,382,196,226,3025,870,0,0,0
FUELHH,20201202,7,10758,0,0,6264,4087,0,468,3,136,1666,402,102,360,3025,56,0,0,0
FUELHH,20201202,8,10450,0,0,6269,4153,0,467,4,132,1570,402,100,348,3025,26,0,0,0
FUELHH,20201202,9,11533,0,0,6303,3927,0,467,4,140,252,402,0,470,3027,40,0,0,0
FUELHH,20201202,10,12029,0,2,6350,3968,0,464,4,137,58,402,0,504,3026,0,0,0,0
FUELHH,20201202,11,14048,0,184,6372,4015,0,473,3,131,0,402,0,504,3022,0,0,0,0
FUELHH,20201202,12,15139,0,598,6392,3916,0,504,3,130,0,402,0,504,3024,0,0,0,0
FUELHH,20201202,13,17010,0,937,6389,4043,0,618,3,130,0,402,0,504,3020,0,0,0,0
FUELHH,20201202,14,19280,0,1557,6388,3873,0,547,3,131,0,402,0,504,3015,0,0,0,0
FUELHH,20201202,15,21134,0,2006,6384,3977,188,523,58,143,0,342,0,504,3006,0,0,0,0
FUELHH,20201202,16,21566,0,2405,6392,4056,298,535,100,280,0,310,0,504,3010,0,0,0,0
FUELHH,20201202,17,21516,0,2622,6389,4766,442,522,99,284,0,400,0,422,3022,0,0,0,0
FUELHH,20201202,18,21384,0,2663,6392,5177,862,572,128,294,0,402,0,444,2965,0,0,0,0
FUELHH,20201202,19,21721,0,2673,6388,5424,876,731,145,310,0,402,0,380,2934,0,0,0,0
FUELHH,20201202,20,21846,0,2725,6389,5471,840,787,146,294,0,402,0,400,2930,0,0,0,0
FUELHH,20201202,21,21582,80,2675,5420,5710,1050,826,302,712,0,402,0,414,2994,0,0,0,0
FUELHH,20201202,22,22394,0,2473,6333,5504,718,746,96,304,0,380,0,406,2927,0,0,0,0
FUELHH,20201202,23,22241,0,2210,6401,5603,450,705,264,309,0,318,0,498,2924,0,0,0,0
FUELHH,20201202,24,21714,0,2158,6394,5899,606,701,249,291,0,318,0,504,2910,0,0,0,0
FUELHH,20201202,25,21567,0,2329,6398,6151,606,730,188,308,0,318,0,504,2912,0,0,0,0
FUELHH,20201202,26,21417,0,2730,6403,5837,290,485,314,305,0,318,0,504,2896,0,0,0,0
FUELHH,20201202,27,21452,0,2824,6406,5960,146,474,235,299,0,318,0,504,2893,0,0,0,0
FUELHH,20201202,28,20966,0,2520,6411,6543,172,576,154,244,0,318,0,504,2893,0,0,0,0
FUELHH,20201202,29,21280,0,2776,6405,6524,302,605,343,225,0,318,0,504,2898,0,0,0,0
FUELHH,20201202,30,21337,0,2344,6409,6443,108,640,398,253,0,316,0,504,2980,0,0,0,0
FUELHH,20201202,31,20175,0,2193,6407,6616,462,729,319,149,0,308,0,504,2980,0,0,0,0
FUELHH,20201202,32,20320,0,2343,6399,7052,284,836,162,223,0,308,0,504,2980,0,0,0,0
FUELHH,20201202,33,20015,0,2368,6409,7312,946,882,307,285,458,308,0,504,2980,0,0,0,0
FUELHH,20201202,34,21018,0,2443,6405,7120,1538,950,450,314,460,308,0,504,2978,0,0,0,0
FUELHH,20201202,35,21027,0,2348,6408,6804,1360,1035,464,318,0,308,238,504,2979,334,0,0,0
FUELHH,20201202,36,21112,0,2479,6413,6790,902,1035,341,318,0,308,250,504,2980,330,0,0,0
FUELHH,20201202,37,21347,0,2602,6408,7100,990,860,235,291,0,308,250,504,2977,0,0,0,0
FUELHH,20201202,38,21013,0,2420,6414,7228,800,853,152,297,0,308,254,504,2980,0,0,0,0
FUELHH,20201202,39,20214,0,2389,6413,6877,178,620,5,166,0,308,532,504,2981,742,0,0,0
FUELHH,20201202,40,18674,0,2095,6418,7507,0,609,2,136,0,306,538,504,2980,768,0,0,0
FUELHH,20201202,41,17186,0,1708,6416,7409,116,606,2,133,1062,284,716,504,2978,26,0,0,0
FUELHH,20201202,42,16195,0,1268,6416,7499,0,602,3,132,1098,284,720,504,2969,0,0,0,0
FUELHH,20201202,43,15126,0,938,6416,7123,46,568,3,133,406,284,924,504,2999,88,0,0,0
FUELHH,20201202,44,14290,0,660,6423,6351,94,565,3,133,174,258,926,504,3020,118,0,0,0
FUELHH,20201202,45,13382,0,411,6425,6572,0,563,1,130,0,286,1000,504,3023,914,0,0,0
FUELHH,20201202,46,11444,0,285,6426,6573,0,564,1,130,0,250,1000,504,3021,946,0,0,0
FUELHH,20201202,47,9238,0,0,6424,6479,0,540,1,130,292,288,976,430,3010,974,0,0,0
FUELHH,20201202,48,8057,0,0,6422,6688,0,500,1,130,584,310,974,368,3019,972,0,0,0
FUELHH,20201203,1,7516,0,0,6428,6604,0,455,2,129,1278,310,812,342,3010,786,0,0,0
FUELHH,20201203,2,7737,0,0,6428,6623,0,427,53,129,1304,310,808,460,3000,784,0,0,0
FUELHH,20201203,3,7634,0,0,6426,6373,0,388,1,131,1562,310,674,366,3002,670,0,0,0
FUELHH,20201203,4,7159,0,0,6427,6437,0,391,1,132,1566,310,674,340,3005,670,0,0,0
FUELHH,20201203,5,6689,0,0,6419,6300,0,391,1,132,1492,310,736,254,3023,708,0,0,0
FUELHH,20201203,6,7005,0,0,6421,5788,0,394,1,133,1492,310,736,238,2986,708,0,0,0
FUELHH,20201203,7,7508,0,0,6432,5239,0,396,95,147,1548,342,842,94,2870,716,0,0,0
FUELHH,20201203,8,7573,0,0,6425,5158,0,411,9,142,1548,262,844,4,2862,718,0,0,0
FUELHH,20201203,9,7267,0,0,6436,5319,0,409,1,132,1482,364,902,84,2859,900,0,0,0
FUELHH,20201203,10,7215,0,0,6430,5305,0,411,1,133,1474,402,902,46,2874,900,0,0,0
FUELHH,20201203,11,8471,0,53,6430,4792,0,433,1,132,1024,402,950,104,2971,708,0,0,0
FUELHH,20201203,12,10024,0,167,6428,4468,0,443,2,130,938,322,910,40,3018,672,0,0,0
FUELHH,20201203,13,14540,0,581,6433,4437,0,600,3,130,0,260,140,142,3011,0,0,0,0
FUELHH,20201203,14,17406,0,1290,6428,4050,0,494,3,130,0,98,120,42,3016,0,0,0,0
FUELHH,20201203,15,20438,0,1633,6424,4067,32,539,3,130,0,0,126,0,3007,48,0,0,0
FUELHH,20201203,16,21753,0,1911,6425,4281,406,754,2,130,0,0,126,0,3021,50,0,0,0
FUELHH,20201203,17,22869,0,1898,6425,4093,240,768,2,133,370,0,382,0,2918,806,0,0,0
FUELHH,20201203,18,23054,0,2040,6428,4167,380,727,2,159,452,0,394,0,2930,830,0,0,0
FUELHH,20201203,19,23206,0,2010,6334,4289,418,636,0,136,1446,0,796,0,2928,930,0,0,0
FUELHH,20201203,20,23355,0,2125,6282,4649,208,537,91,185,1488,0,810,0,2933,930,0,0,0
FUELHH,20201203,21,23354,0,1964,6289,5134,222,592,98,172,1060,0,1054,0,2896,924,0,0,0
FUELHH,20201203,22,23119,0,1927,6281,5460,224,579,27,186,1038,0,1058,0,2821,924,0,0,0
FUELHH,20201203,23,22845,0,1732,6285,5805,104,469,0,135,506,0,1058,0,2750,1000,0,0,0
FUELHH,20201203,24,23098,0,1736,6289,5801,200,472,0,130,506,0,1058,0,2747,1000,0,0,0
FUELHH,20201203,25,23000,0,1753,6287,5712,180,475,0,130,984,0,1058,0,2769,1000,0,0,0
FUELHH,20201203,26,22866,0,1768,6293,5708,142,473,0,130,1050,0,1058,0,2788,1000,0,0,0
FUELHH,20201203,27,22425,0,1609,6299,5815,252,478,0,142,1654,0,1000,0,2832,1000,0,0,0
FUELHH,20201203,28,22344,0,1508,6292,5693,360,476,0,132,1676,0,1000,0,2831,1000,0,0,0
FUELHH,20201203,29,22207,0,1476,6300,5633,282,474,0,132,1998,0,1000,0,2929,900,0,0,0
FUELHH,20201203,30,22721,0,1746,6294,5474,190,478,87,149,2002,0,1000,0,2922,900,0,0,0
FUELHH,20201203,31,21863,0,1613,6294,5338,808,523,245,200,2002,0,1000,0,2943,998,0,0,0
FUELHH,20201203,32,22102,0,1498,6290,5371,1454,582,306,185,2002,0,1000,0,2939,1000,0,0,0
FUELHH,20201203,33,22560,0,1552,6259,5266,1226,725,365,314,2002,0,1000,0,2960,1020,0,0,0
FUELHH,20201203,34,22549,0,1602,6228,5294,1474,929,328,415,2002,0,1000,0,2957,1020,0,0,0
FUELHH,20201203,35,22009,0,1645,6232,5786,1856,1066,325,415,2002,0,1058,0,2973,1020,0,0,0
FUELHH,20201203,36,21689,0,1528,6227,5962,1926,1031,334,411,2002,0,1058,0,2996,1020,0,0,0
FUELHH,20201203,37,22000,0,1275,6224,6080,1558,885,470,413,2002,0,1056,0,2994,1020,0,0,0
FUELHH,20201203,38,22050,0,1273,6226,6345,1202,839,472,377,2002,0,1058,0,3028,1020,0,0,0
FUELHH,20201203,39,21780,0,1477,6227,6676,250,748,226,368,2002,0,1058,0,2999,1020,0,0,0
FUELHH,20201203,40,20732,0,1448,6225,6794,316,673,140,335,2002,0,1058,0,2984,1020,0,0,0
FUELHH,20201203,41,20279,0,1324,6233,6377,170,553,5,217,2002,0,1058,0,3005,1020,0,0,0
FUELHH,20201203,42,19623,0,617,6230,6083,146,547,0,131,2002,0,1058,0,3028,1020,0,0,0
FUELHH,20201203,43,18242,0,32,6238,6148,74,488,0,131,2002,0,1058,0,3030,1000,0,0,0
FUELHH,20201203,44,15863,0,0,6233,6442,0,483,0,132,2002,0,1058,0,3023,998,0,0,0
FUELHH,20201203,45,13758,0,0,6244,6842,0,483,0,132,2002,0,1002,0,2785,804,0,0,0
FUELHH,20201203,46,11314,0,0,6251,7105,0,478,0,131,2002,0,1000,0,2793,804,0,0,0
FUELHH,20201203,47,8776,0,0,6265,7229,0,478,2,131,2002,0,1000,0,3008,998,0,0,0
FUELHH,20201203,48,6924,0,0,6307,7556,0,474,1,130,2000,0,1000,0,3009,1000,0,0,0
FUELHH,20201204,1,6377,0,0,6348,7698,0,440,0,129,1902,0,952,24,3009,952,0,0,0
FUELHH,20201204,2,6293,0,0,6364,7661,0,426,0,129,1902,84,952,22,3014,952,0,0,0
FUELHH,20201204,3,6024,0,0,6390,7630,0,415,0,129,1902,192,952,0,3016,952,0,0,0
FUELHH,20201204,4,5687,0,0,6393,8005,0,405,0,129,1900,250,952,0,3009,952,0,0,0
FUELHH,20201204,5,5547,0,0,6382,8639,0,392,0,131,1706,100,854,0,3014,854,0,0,0
FUELHH,20201204,6,5271,0,0,6394,8998,0,393,0,130,1704,54,854,0,2665,854,0,0,0
FUELHH,20201204,7,5077,0,0,6393,9196,0,393,0,130,1704,0,776,0,2369,852,0,0,0
FUELHH,20201204,8,4857,0,0,6409,9068,0,394,0,132,1698,0,680,0,2268,852,0,0,0
FUELHH,20201204,9,5173,0,0,6434,9447,0,394,0,132,1280,0,0,0,2178,844,0,0,0
FUELHH,20201204,10,5092,0,1,6441,9540,0,397,0,133,1240,14,0,42,2187,844,0,0,0
FUELHH,20201204,11,5546,0,20,6449,9788,0,411,0,132,410,48,698,190,2182,902,0,0,0
FUELHH,20201204,12,5567,0,42,6455,10552,0,424,1,130,372,184,818,288,2323,902,0,0,0
FUELHH,20201204,13,7069,0,92,6447,10764,0,428,3,131,0,294,756,438,2500,876,0,0,0
FUELHH,20201204,14,9518,0,323,6454,10799,0,442,3,130,0,222,756,436,2582,876,0,0,0
FUELHH,20201204,15,12658,0,577,6448,10396,0,475,3,131,0,74,916,286,2870,976,0,0,0
FUELHH,20201204,16,14642,0,669,6448,10528,6,501,6,131,0,24,906,202,2940,972,0,0,0
FUELHH,20201204,17,16292,0,662,6440,10333,176,558,90,150,0,112,408,54,2919,648,0,0,0
FUELHH,20201204,18,16618,0,708,6438,10348,460,550,99,150,0,228,404,0,2911,646,0,0,0
FUELHH,20201204,19,16368,0,677,6438,10036,172,544,66,133,628,188,944,0,2928,926,0,0,0
FUELHH,20201204,20,16555,0,684,6444,10228,24,555,9,122,650,188,960,68,3009,930,0,0,0
FUELHH,20201204,21,16988,0,690,6442,10114,206,526,101,139,0,266,1056,220,3003,1000,0,0,0
FUELHH,20201204,22,16847,0,685,6446,10049,492,514,101,145,0,230,1058,304,2987,1000,0,0,0
FUELHH,20201204,23,16746,0,691,6446,10165,378,506,123,235,0,252,1058,448,2979,1000,0,0,0
FUELHH,20201204,24,16518,0,709,6445,10267,344,481,189,236,0,252,1058,504,2981,1000,0,0,0
FUELHH,20201204,25,16151,0,704,6450,10435,652,572,188,239,0,252,1058,504,2995,1000,0,0,0
FUELHH,20201204,26,15931,0,712,6455,10941,0,534,134,252,0,252,1058,504,3016,1000,0,0,0
FUELHH,20201204,27,16171,0,673,6450,11124,190,439,65,233,0,252,1000,504,3013,1000,0,0,0
FUELHH,20201204,28,16420,0,680,6454,11019,36,441,2,197,0,252,1000,504,3014,1000,0,0,0
FUELHH,20201204,29,16773,0,686,6453,10606,262,458,2,152,0,252,1000,504,3014,1000,0,0,0
FUELHH,20201204,30,17028,0,694,6452,10452,4,465,1,152,0,252,1000,504,3004,1000,0,0,0
FUELHH,20201204,31,17031,0,687,6460,10514,0,504,68,211,0,264,918,504,2999,990,0,0,0
FUELHH,20201204,32,17161,0,672,6458,10709,118,519,98,259,0,266,912,504,3001,990,0,0,0
FUELHH,20201204,33,16966,0,649,6467,10954,180,526,98,342,1280,268,504,504,2997,1020,0,0,0
FUELHH,20201204,34,16938,0,603,6455,11177,674,516,98,359,1536,268,502,504,2968,1020,0,0,0
FUELHH,20201204,35,16953,0,671,6461,11272,538,517,98,358,1582,268,948,504,2966,970,0,0,0
FUELHH,20201204,36,16781,0,671,6457,11141,438,525,98,342,1544,268,958,504,2966,970,0,0,0
FUELHH,20201204,37,16872,0,646,6461,11116,398,525,6,335,670,268,910,504,2972,990,0,0,0
FUELHH,20201204,38,16248,0,638,6455,11099,0,522,0,272,638,268,910,504,2979,990,0,0,0
FUELHH,20201204,39,14949,0,657,6449,10890,52,520,1,172,986,268,1056,504,2969,1012,0,0,0
FUELHH,20201204,40,13823,0,698,6450,10700,12,514,0,151,974,268,1058,504,2957,1012,0,0,0
FUELHH,20201204,41,13357,0,682,6451,10534,80,474,0,148,380,264,1058,504,2943,940,0,0,0
FUELHH,20201204,42,12115,0,590,6455,10410,0,455,1,148,364,264,1056,504,2951,940,0,0,0
FUELHH,20201204,43,11220,0,333,6453,9986,102,447,0,149,632,264,768,504,2960,876,0,0,0
FUELHH,20201204,44,10258,0,344,6457,9588,0,444,0,150,464,264,764,504,2997,876,0,0,0
FUELHH,20201204,45,10095,0,405,6456,9531,0,445,0,155,0,264,800,504,2949,972,0,0,0
FUELHH,20201204,46,9053,0,269,6451,9342,0,445,0,141,0,264,802,504,2755,970,0,0,0
FUELHH,20201204,47,7531,0,0,6456,8783,0,445,0,129,0,268,854,504,2518,852,0,0,0
FUELHH,20201204,48,7470,0,0,6462,8810,0,445,0,128,24,268,854,504,2356,852,0,0,0
FUELHH,20201205,1,6567,0,0,6459,8913,0,445,0,128,820,268,798,504,2305,796,0,0,0
FUELHH,20201205,2,6844,0,0,6462,8572,0,444,44,127,874,268,796,504,2319,796,0,0,0
FUELHH,20201205,3,6127,0,0,6467,8422,0,458,8,127,1566,268,800,504,2254,846,0,0,0
FUELHH,20201205,4,5498,0,0,6466,8688,0,459,0,127,1598,268,800,504,2316,842,0,0,0
FUELHH,20201205,5,5860,0,0,6468,8430,0,458,0,127,1360,268,622,504,2309,516,0,0,0
FUELHH,20201205,6,5696,0,0,6471,8410,0,460,0,146,1358,268,616,504,2300,514,0,0,0
FUELHH,20201205,7,5225,0,0,6467,8311,0,464,0,129,1342,300,502,504,2173,700,0,0,0
FUELHH,20201205,8,4896,0,0,6475,8291,0,463,0,128,1342,306,500,504,2121,700,0,0,0
FUELHH,20201205,9,4859,0,0,6466,8567,0,464,0,129,1266,306,410,504,1717,574,0,0,0
FUELHH,20201205,10,4862,0,0,6471,8546,0,464,0,130,1248,306,408,504,1563,576,0,0,0
FUELHH,20201205,11,5418,0,0,6468,7974,0,471,0,130,648,306,554,504,1738,734,0,0,0
FUELHH,20201205,12,5774,0,0,6468,7690,0,479,1,130,648,306,554,504,1997,734,0,0,0
FUELHH,20201205,13,6047,0,0,6472,7611,0,485,2,130,1260,306,514,504,2379,804,0,0,0
FUELHH,20201205,14,7417,0,0,6469,7324,0,496,3,129,958,306,520,504,2319,774,0,0,0
FUELHH,20201205,15,10963,0,0,6467,7269,42,505,1,128,0,364,894,504,2841,0,0,0,0
FUELHH,20201205,16,12502,0,0,6471,7330,58,508,1,128,0,390,874,504,2927,0,0,0,0
FUELHH,20201205,17,13164,0,0,6470,6841,0,511,2,127,706,390,0,504,2900,688,0,0,0
FUELHH,20201205,18,14875,0,0,6468,6191,162,566,16,128,922,392,0,480,2890,716,0,0,0
FUELHH,20201205,19,16455,0,0,6464,5188,394,584,93,128,44,392,858,354,2916,996,0,0,0
FUELHH,20201205,20,17277,0,0,6461,4684,436,599,100,129,90,392,1054,426,2950,1000,0,0,0
FUELHH,20201205,21,17192,0,0,6464,3940,228,608,100,130,1354,384,1012,504,2965,1000,0,0,0
FUELHH,20201205,22,17658,0,0,6465,3650,140,568,87,130,1452,390,1010,486,2926,1000,0,0,0
FUELHH,20201205,23,17711,0,76,6465,3176,6,548,32,130,1992,364,1058,366,2939,1000,0,0,0
FUELHH,20201205,24,17922,0,284,6464,2804,56,547,1,129,2004,402,1058,392,2937,1000,0,0,0
FUELHH,20201205,25,17814,0,530,6464,2725,46,562,2,128,2004,402,1058,388,2991,1000,0,0,0
FUELHH,20201205,26,17717,0,711,6471,2675,0,563,2,128,2004,402,1058,376,2989,1000,0,0,0
FUELHH,20201205,27,17871,0,913,6463,2320,30,567,3,131,2004,402,1058,280,2981,1000,0,0,0
FUELHH,20201205,28,18074,0,900,6471,2087,0,567,3,130,2004,402,1054,282,2976,996,0,0,0
FUELHH,20201205,29,18820,0,979,6471,2051,40,562,4,130,2004,402,758,174,3001,688,0,0,0
FUELHH,20201205,30,18704,0,1074,6474,2135,162,590,4,130,2004,388,754,140,2983,688,0,0,0
FUELHH,20201205,31,19126,0,1107,6470,2351,54,628,15,134,2004,270,996,24,2988,996,0,0,0
FUELHH,20201205,32,19353,0,1156,6476,2503,466,633,116,174,2004,242,1000,60,2978,1000,0,0,0
FUELHH,20201205,33,19807,0,1275,6477,2740,866,656,320,275,2004,146,1000,0,2976,1020,0,0,0
FUELHH,20201205,34,20703,0,1266,6482,2865,1382,669,378,249,2004,240,1000,58,2959,1020,0,0,0
FUELHH,20201205,35,20761,0,1192,6474,2988,1662,924,308,256,2004,192,1058,10,2955,1020,0,0,0
FUELHH,20201205,36,20989,0,1161,6474,2824,1784,1021,333,309,2004,88,1058,74,2933,1020,0,0,0
FUELHH,20201205,37,21206,0,1098,6473,2577,1438,894,287,417,2004,0,1058,20,2924,1020,0,0,0
FUELHH,20201205,38,20936,0,1099,6469,2351,1590,891,297,371,2004,0,1058,0,2935,1020,0,0,0
FUELHH,20201205,39,20610,0,1143,6472,2221,998,750,379,403,2004,0,1058,0,2890,1020,0,0,0
FUELHH,20201205,40,20328,0,1010,6464,1961,566,675,378,406,2004,0,1058,0,2909,1020,0,0,0
FUELHH,20201205,41,20098,0,1015,6466,1781,554,657,65,210,2004,0,1058,0,2911,1020,0,0,0
FUELHH,20201205,42,20062,0,1008,6461,1636,274,633,1,130,2000,0,1058,0,2652,1020,0,0,0
FUELHH,20201205,43,19842,0,920,6470,1594,76,621,0,128,1762,0,1058,0,2375,1000,0,0,0
FUELHH,20201205,44,19324,0,379,6467,1649,0,601,0,127,1716,0,1058,0,2380,1000,0,0,0
FUELHH,20201205,45,19005,0,189,6474,1680,0,575,13,127,790,0,1002,0,2380,1000,0,0,0
FUELHH,20201205,46,17747,0,0,6473,1634,0,583,1,130,810,0,1000,0,2356,1000,0,0,0
FUELHH,20201205,47,14934,0,0,6467,1556,0,551,1,132,1914,0,1058,0,2370,1000,0,0,0
FUELHH,20201205,48,13707,0,0,6471,1524,0,533,1,129,1978,0,1058,0,2380,1000,0,0,0
FUELHH,20201206,1,13438,0,0,6474,1564,0,533,2,129,2004,0,1054,0,2378,1000,0,0,0
FUELHH,20201206,2,13484,0,0,6470,1518,0,531,2,129,2004,0,1054,0,2383,1000,0,0,0
FUELHH,20201206,3,13801,0,0,6469,1550,0,518,2,128,2004,0,1058,0,2381,1000,0,0,0
FUELHH,20201206,4,13219,0,0,6470,1708,0,517,1,128,2002,0,1058,0,2349,1000,0,0,0
FUELHH,20201206,5,12828,0,0,6468,1744,0,516,1,128,2004,0,1000,0,2221,1000,0,0,0
FUELHH,20201206,6,12303,0,0,6473,1838,0,519,1,127,2004,0,1000,0,2244,1000,0,0,0
FUELHH,20201206,7,11939,0,0,6466,1980,0,518,1,127,2004,0,1000,0,2329,1000,0,0,0
FUELHH,20201206,8,11683,0,0,6468,1928,0,518,1,128,2004,0,996,0,2196,1000,0,0,0
FUELHH,20201206,9,11855,0,0,6464,1822,0,518,1,130,2004,0,644,0,2243,1000,0,0,0
FUELHH,20201206,10,11798,0,0,6466,1753,0,518,1,129,2004,0,636,0,2291,1000,0,0,0
FUELHH,20201206,11,11809,0,0,6460,1800,0,536,1,129,2004,0,590,0,2320,1000,0,0,0
FUELHH,20201206,12,11900,0,0,6464,1857,0,536,2,132,2004,0,594,0,2273,1000,0,0,0
FUELHH,20201206,13,12088,0,45,6467,1880,0,544,1,132,2004,0,990,0,2269,1000,0,0,0
FUELHH,20201206,14,12923,0,79,6467,1829,0,541,0,132,1946,0,1000,0,2244,998,0,0,0
FUELHH,20201206,15,16662,0,122,6466,1672,0,539,3,130,108,0,232,0,2427,0,0,0,0
FUELHH,20201206,16,17807,0,279,6466,1571,0,540,3,128,0,0,200,0,2589,0,0,0,0
FUELHH,20201206,17,18115,0,447,6466,1411,0,540,2,132,246,0,464,0,2723,430,0,0,0
