HDR,Settlement Date,SP,CCGT,Oil,Coal,Nuclear,Wind,PS,NPSHyd,OCGT,Other,INTFR,INTIRL,INTNED,INTEW,Biomass,INTNEM,INTELEC,INTIFA2,INTNSL
FUELHH,20200701,26,16576,0,0,5005,2308,38,735,3,196,0,0,1000,0,3010,1000,0,0,0
FUELHH,20200701,27,16626,0,0,5047,2380,62,617,3,129,0,0,998,0,3009,1000,0,0,0
FUELHH,20200701,28,16348,0,0,5078,2403,0,488,1,120,0,0,1000,0,3011,1000,0,0,0
FUELHH,20200701,29,15497,0,0,5087,2520,0,470,1,115,0,0,1000,0,3006,1000,0,0,0
FUELHH,20200701,30,15407,0,0,5082,2565,74,476,1,114,0,0,990,0,3030,1000,0,0,0
FUELHH,20200701,31,15291,0,0,5079,2618,60,506,1,134,0,0,492,0,3024,948,0,0,0
FUELHH,20200701,32,15536,0,0,5076,2449,0,499,1,115,0,0,476,0,2987,948,0,0,0
FUELHH,20200701,33,15614,0,0,5075,2366,0,544,0,131,0,0,526,0,3024,462,0,0,0
FUELHH,20200701,34,15912,0,0,5071,2470,166,605,3,179,0,0,528,0,3034,450,0,0,0
FUELHH,20200701,35,16791,0,0,5076,2551,92,734,2,182,338,0,462,0,3041,440,0,0,0
FUELHH,20200701,36,17337,0,0,5091,2569,98,758,3,186,326,0,432,0,3041,436,0,0,0
FUELHH,20200701,37,17655,0,0,5093,2347,1172,877,3,296,0,0,0,0,3041,88,0,0,0
FUELHH,20200701,38,17471,0,0,5097,2419,1098,903,3,334,0,22,0,0,3040,82,0,0,0
FUELHH,20200701,39,17588,0,0,5105,2347,1036,920,3,336,0,86,200,70,3042,0,0,0,0
FUELHH,20200701,40,17732,0,0,5104,2118,630,837,3,261,0,102,208,224,3043,0,0,0,0
FUELHH,20200701,41,17664,0,0,5102,2025,826,861,2,171,0,102,102,358,3042,0,0,0,0
FUELHH,20200701,42,17608,0,0,5106,2052,298,918,3,150,0,102,100,358,3039,0,0,0,0
FUELHH,20200701,43,17712,0,0,5103,2091,174,770,3,223,0,102,0,414,3052,0,0,0,0
FUELHH,20200701,44,17452,0,0,5108,2270,0,635,3,238,0,106,0,378,3053,0,0,0,0
FUELHH,20200701,45,16788,0,0,5118,2319,86,515,3,169,0,170,100,346,3053,0,0,0,0
FUELHH,20200701,46,15830,0,0,5120,2268,64,519,2,160,0,236,102,260,3055,0,0,0,0
FUELHH,20200701,47,12646,0,0,5136,2100,30,379,4,142,104,192,0,276,3055,0,0,0,0
FUELHH,20200701,48,10899,0,0,5157,2125,0,359,4,154,300,232,0,342,3054,0,0,0,0
FUELHH,20200702,1,10175,0,0,5148,2169,0,351,5,143,4,236,100,330,2912,28,0,0,0
FUELHH,20200702,2,9871,0,0,5148,2050,0,354,6,143,0,236,102,306,2705,28,0,0,0
FUELHH,20200702,3,10100,0,0,5163,1917,0,574,6,142,0,236,146,386,2761,16,0,0,0
FUELHH,20200702,4,10005,0,0,5158,1833,0,372,6,141,0,236,146,416,2832,18,0,0,0
FUELHH,20200702,5,10012,0,0,5180,1865,0,300,6,140,0,236,302,266,2708,48,0,0,0
FUELHH,20200702,6,9584,0,0,5179,1952,0,295,6,140,0,236,302,216,2791,46,0,0,0
FUELHH,20200702,7,10011,0,0,5181,1816,0,279,5,140,0,236,166,352,2960,24,0,0,0
FUELHH,20200702,8,10172,0,0,5180,1874,0,275,6,140,0,212,160,342,2828,12,0,0,0
FUELHH,20200702,9,10335,0,0,5180,1990,0,297,5,140,0,236,0,468,2739,0,0,0,0
FUELHH,20200702,10,9798,0,0,5191,2187,0,301,6,141,0,202,0,504,2903,0,0,0,0
FUELHH,20200702,11,9919,0,0,5201,2329,0,322,5,143,0,224,0,504,2963,0,0,0,0
FUELHH,20200702,12,10382,0,0,5200,2319,0,352,4,144,0,146,0,504,3006,0,0,0,0
FUELHH,20200702,13,11709,0,0,5199,2586,0,554,4,144,0,232,0,504,2990,0,0,0,0
FUELHH,20200702,14,13036,0,0,5197,2654,0,584,2,144,0,226,0,448,2973,0,0,0,0
FUELHH,20200702,15,15537,0,0,5196,2704,42,780,2,126,0,96,0,286,3023,0,0,0,0
FUELHH,20200702,16,16798,0,0,5199,2579,0,782,2,122,0,52,0,214,3038,0,0,0,0
FUELHH,20200702,17,18207,0,0,5201,2447,0,793,2,133,0,0,0,64,3046,0,0,0,0
FUELHH,20200702,18,19023,0,0,5189,2474,2,792,2,126,0,0,0,0,3048,0,0,0,0
FUELHH,20200702,19,19481,0,0,5188,2331,42,645,2,140,0,0,0,0,3052,0,0,0,0
FUELHH,20200702,20,19511,0,0,5188,2408,0,646,2,143,0,0,0,0,3051,0,0,0,0
FUELHH,20200702,21,19284,0,0,5200,2525,0,548,2,123,0,0,0,0,3052,0,0,0,0
FUELHH,20200702,22,19489,0,0,5198,2261,0,551,2,120,0,0,0,0,3052,0,0,0,0
FUELHH,20200702,23,19618,0,0,5202,2176,8,746,2,121,0,0,172,0,3056,0,0,0,0
FUELHH,20200702,24,19610,0,0,5223,2003,0,924,2,129,0,0,178,0,3053,0,0,0,0
FUELHH,20200702,25,19549,0,0,5231,1927,0,739,2,218,0,0,412,0,3056,0,0,0,0
FUELHH,20200702,26,19450,0,0,5234,2023,0,694,2,169,0,0,414,0,3055,0,0,0,0
FUELHH,20200702,27,19330,0,0,5217,2208,34,548,2,135,0,0,380,0,3049,0,0,0,0
FUELHH,20200702,28,18980,0,0,5218,2499,0,393,3,120,0,0,376,0,3045,0,0,0,0
FUELHH,20200702,29,18377,0,0,5221,2753,0,382,0,118,0,0,276,0,3053,66,0,0,0
FUELHH,20200702,30,18355,0,0,5217,2558,0,391,0,117,0,0,262,0,3055,64,0,0,0
FUELHH,20200702,31,18546,0,0,5227,2740,0,423,2,120,0,0,0,0,3053,0,0,0,0
FUELHH,20200702,32,18696,0,0,5216,2418,80,424,2,182,0,0,0,0,3051,0,0,0,0
FUELHH,20200702,33,18566,0,0,5220,2202,112,455,1,153,0,0,120,0,3051,0,0,0,0
FUELHH,20200702,34,19146,0,0,5217,2107,70,520,2,177,0,0,124,0,3045,0,0,0,0
FUELHH,20200702,35,19786,0,0,5221,2162,172,938,2,187,0,0,108,0,3049,0,0,0,0
FUELHH,20200702,36,20222,0,0,5221,2085,386,938,2,186,0,0,106,0,3041,0,0,0,0
FUELHH,20200702,37,19396,0,0,5222,2034,1150,940,1,253,0,0,0,0,3036,0,0,0,0
FUELHH,20200702,38,19137,0,0,5217,2057,1126,944,2,245,0,82,0,0,3035,0,0,0,0
FUELHH,20200702,39,19002,0,0,5200,1977,1296,944,3,240,0,148,0,28,3037,0,0,0,0
FUELHH,20200702,40,19008,0,0,5209,1880,1170,943,2,155,0,148,0,44,3037,0,0,0,0
FUELHH,20200702,41,19416,0,0,5219,1990,370,801,3,125,0,148,0,208,3031,0,0,0,0
FUELHH,20200702,42,18892,0,0,5218,2006,228,802,3,125,0,148,0,268,3015,0,0,0,0
FUELHH,20200702,43,19161,0,0,5212,1947,178,540,2,128,0,148,0,246,3014,0,0,0,0
FUELHH,20200702,44,18838,0,0,5229,1794,196,535,2,123,0,148,0,308,2992,0,0,0,0
FUELHH,20200702,45,18816,0,0,5235,1808,24,508,2,113,0,188,0,402,2813,0,0,0,0
FUELHH,20200702,46,17390,0,0,5239,1915,148,476,2,135,0,304,0,462,2315,0,0,0,0
FUELHH,20200702,47,13315,0,0,5247,1817,28,432,2,113,928,322,0,436,2066,0,0,0,0
FUELHH,20200702,48,11553,0,0,5245,1588,28,445,1,128,1118,314,0,494,1974,0,0,0,0
FUELHH,20200703,1,10158,0,0,5251,1497,14,327,0,142,1590,400,0,504,1764,0,0,0,0
FUELHH,20200703,2,9320,0,0,5251,1484,0,487,0,174,1594,402,0,504,1764,0,0,0,0
FUELHH,20200703,3,9014,0,0,5253,1554,0,575,0,150,1216,402,0,504,1761,0,0,0,0
FUELHH,20200703,4,8769,0,0,5260,1813,0,269,0,115,1208,402,0,504,1760,0,0,0,0
FUELHH,20200703,5,8604,0,0,5260,2209,0,268,0,114,622,396,100,504,1760,0,0,0,0
FUELHH,20200703,6,7751,0,0,5255,2433,0,272,1,114,598,288,102,504,1761,0,0,0,0
FUELHH,20200703,7,8038,0,0,5252,2382,0,291,0,113,122,210,102,504,1760,0,0,0,0
FUELHH,20200703,8,7983,0,0,5253,2392,0,288,0,113,108,210,102,504,1763,0,0,0,0
FUELHH,20200703,9,8205,0,0,5247,2720,0,288,0,144,0,210,0,504,1762,0,0,0,0
FUELHH,20200703,10,7919,0,0,5256,3320,0,287,1,113,0,210,0,504,1760,0,0,0,0
FUELHH,20200703,11,8198,0,0,5256,4265,0,299,1,130,0,210,0,504,1758,0,0,0,0
FUELHH,20200703,12,7554,0,0,5256,5183,0,316,1,115,0,210,0,504,1759,0,0,0,0
FUELHH,20200703,13,8051,0,0,5256,5429,0,620,1,133,0,210,0,504,1759,0,0,0,0
FUELHH,20200703,14,9148,0,0,5258,5646,0,510,1,136,0,204,0,504,1762,0,0,0,0
FUELHH,20200703,15,10219,0,0,5258,6111,0,515,1,122,0,142,0,504,1756,0,0,0,0
FUELHH,20200703,16,10594,0,0,5257,6500,0,565,1,178,0,142,0,504,1742,0,0,0,0
FUELHH,20200703,17,10502,0,0,5260,6882,0,739,1,186,0,144,158,504,1748,0,0,0,0
FUELHH,20200703,18,10483,0,0,5259,7311,0,758,1,157,0,144,160,504,1752,0,0,0,0
FUELHH,20200703,19,9701,0,0,5253,7818,0,788,1,121,0,144,0,504,1750,0,0,0,0
FUELHH,20200703,20,9317,0,0,5248,8208,0,849,1,117,0,142,0,504,1739,0,0,0,0
FUELHH,20200703,21,8949,0,0,5248,8583,6,757,1,117,0,142,0,504,1742,374,0,0,0
FUELHH,20200703,22,8641,0,0,5250,8941,42,636,0,116,0,140,0,504,1740,396,0,0,0
FUELHH,20200703,23,7964,0,0,5248,9093,16,553,1,117,0,54,618,504,1736,844,0,0,0
FUELHH,20200703,24,7619,0,0,5254,9177,0,614,0,116,0,102,706,504,1728,854,0,0,0
FUELHH,20200703,25,6864,0,0,5252,9176,116,576,0,120,0,92,802,504,1731,804,0,0,0
FUELHH,20200703,26,7000,0,0,5266,9190,0,557,0,119,0,0,802,504,1732,804,0,0,0
FUELHH,20200703,27,7090,0,0,5264,9183,126,387,1,119,0,12,802,504,1727,804,0,0,0
FUELHH,20200703,28,6551,0,0,5267,9505,54,366,1,136,0,0,802,444,1728,804,0,0,0
FUELHH,20200703,29,6575,0,0,5265,9569,138,377,1,119,0,0,804,434,1728,804,0,0,0
FUELHH,20200703,30,6486,0,0,5262,9695,34,336,1,120,0,0,802,384,1729,804,0,0,0
FUELHH,20200703,31,6330,0,0,5264,9744,0,336,0,118,0,0,826,234,1670,804,0,0,0
FUELHH,20200703,32,6401,0,0,5262,9749,84,352,0,124,0,0,826,78,1649,804,0,0,0
FUELHH,20200703,33,6407,0,0,5262,9701,74,465,1,143,0,0,848,0,1658,854,0,0,0
FUELHH,20200703,34,7112,0,0,5259,10012,68,582,0,158,0,0,838,60,1739,854,0,0,0
FUELHH,20200703,35,7082,0,0,5259,9886,252,645,0,147,1422,0,338,44,1738,786,0,0,0
FUELHH,20200703,36,7384,0,0,5263,9775,266,662,0,156,1636,0,322,188,1734,786,0,0,0
FUELHH,20200703,37,7444,0,0,5271,9623,432,804,0,195,1434,0,348,264,1732,846,0,0,0
FUELHH,20200703,38,6974,0,0,5268,9725,358,831,1,176,1406,0,348,178,1705,844,0,0,0
FUELHH,20200703,39,7215,0,0,5254,9730,238,835,1,163,666,0,446,248,1729,738,0,0,0
FUELHH,20200703,40,6856,0,0,5253,9714,350,822,1,139,636,0,446,158,1737,720,0,0,0
FUELHH,20200703,41,7510,0,0,5262,9588,290,901,1,135,346,0,330,218,1688,110,0,0,0
FUELHH,20200703,42,7383,0,0,5267,9482,30,914,0,121,342,0,330,116,1679,92,0,0,0
FUELHH,20200703,43,6813,0,0,5263,9277,190,642,1,120,0,0,516,156,1733,784,0,0,0
FUELHH,20200703,44,6753,0,0,5262,9097,158,602,0,122,0,0,520,38,1710,804,0,0,0
FUELHH,20200703,45,6681,0,0,5263,8946,498,600,0,126,0,0,688,90,1709,688,0,0,0
FUELHH,20200703,46,6417,0,0,5264,8855,300,586,0,114,0,0,686,42,1562,688,0,0,0
FUELHH,20200703,47,4859,0,0,5267,8674,8,419,0,113,728,0,404,0,1390,688,0,0,0
FUELHH,20200703,48,4085,0,0,5274,8514,0,404,0,127,810,0,398,0,1300,688,0,0,0
FUELHH,20200704,1,4225,0,0,5270,8481,0,345,0,113,0,0,378,0,1388,688,0,0,0
FUELHH,20200704,2,4107,0,0,5271,8473,0,344,0,114,0,0,378,0,1385,688,0,0,0
FUELHH,20200704,3,4013,0,0,5274,8530,0,342,0,115,0,0,506,0,1294,530,0,0,0
FUELHH,20200704,4,4003,0,0,5282,8478,0,321,0,116,0,0,508,0,1176,528,0,0,0
FUELHH,20200704,5,4196,0,0,5275,8304,0,339,0,123,518,0,0,0,1251,0,0,0,0
FUELHH,20200704,6,4044,0,0,5277,8186,0,315,0,116,582,0,0,0,1265,0,0,0,0
FUELHH,20200704,7,4289,0,0,5274,7882,0,326,0,122,564,0,0,0,1138,142,0,0,0
FUELHH,20200704,8,4264,0,0,5265,7858,0,335,0,114,560,0,0,0,1339,150,0,0,0
FUELHH,20200704,9,4335,0,0,5263,7754,0,335,0,120,276,0,0,0,1357,104,0,0,0
FUELHH,20200704,10,4027,0,0,5273,7991,0,314,0,113,236,0,0,0,1390,108,0,0,0
FUELHH,20200704,11,4147,0,0,5266,7902,0,335,0,118,0,0,0,0,1394,424,0,0,0
FUELHH,20200704,12,4084,0,0,5276,7897,0,336,0,112,0,0,0,0,1223,432,0,0,0
FUELHH,20200704,13,4055,0,0,5271,7672,0,507,0,131,0,0,460,0,1056,566,0,0,0
FUELHH,20200704,14,4155,0,0,5270,7352,0,505,0,114,0,0,518,0,1101,566,0,0,0
FUELHH,20200704,15,4179,0,0,5265,7319,0,513,0,120,724,0,566,0,1116,676,0,0,0
FUELHH,20200704,16,4215,0,0,5263,7433,0,512,0,130,804,0,568,0,1159,678,0,0,0
FUELHH,20200704,17,4337,0,0,5258,7497,0,515,0,144,1350,0,688,0,1221,682,0,0,0
FUELHH,20200704,18,5205,0,0,5273,7428,226,624,0,121,1366,14,690,0,1120,682,0,0,0
FUELHH,20200704,19,5596,0,0,5275,7532,532,817,0,136,1366,0,690,16,1126,688,0,0,0
FUELHH,20200704,20,5872,0,0,5272,7494,794,882,0,165,1366,0,690,10,1123,688,0,0,0
FUELHH,20200704,21,6053,0,0,5271,7151,1140,865,0,309,1366,0,690,96,1118,688,0,0,0
FUELHH,20200704,22,6558,0,0,5269,7089,1112,864,0,369,1366,0,690,96,1118,688,0,0,0
FUELHH,20200704,23,6927,0,0,5270,7240,546,872,0,394,1368,0,690,188,1119,688,0,0,0
FUELHH,20200704,24,6929,0,0,5263,7219,570,857,0,380,1368,0,690,218,1118,688,0,0,0
FUELHH,20200704,25,6899,0,0,5272,7204,1012,840,0,377,1368,0,690,272,1118,688,0,0,0
FUELHH,20200704,26,7092,0,0,5269,7160,904,839,0,370,1368,0,690,268,1118,688,0,0,0
FUELHH,20200704,27,6901,0,0,5278,7397,276,797,0,370,1368,0,690,362,1114,682,0,0,0
FUELHH,20200704,28,6552,0,0,5279,7558,20,687,0,323,1368,0,690,316,1114,682,0,0,0
FUELHH,20200704,29,6242,0,0,5275,7269,304,653,0,144,1368,0,690,202,1112,688,0,0,0
FUELHH,20200704,30,6364,0,0,5277,7030,258,627,0,127,1368,0,690,194,1115,688,0,0,0
FUELHH,20200704,31,6519,0,0,5286,7029,24,784,0,175,1368,0,690,224,1114,688,0,0,0
FUELHH,20200704,32,6364,0,0,5277,6903,0,801,1,201,1368,68,690,262,1114,688,0,0,0
FUELHH,20200704,33,6711,0,0,5282,6861,0,807,1,201,1368,26,690,338,1115,688,0,0,0
FUELHH,20200704,34,7270,0,0,5279,6766,40,879,1,235,1368,132,690,338,1111,688,0,0,0
FUELHH,20200704,35,7527,0,0,5272,6699,704,914,1,345,1368,112,690,338,1104,688,0,0,0
FUELHH,20200704,36,7771,0,0,5273,6821,802,961,0,353,1368,150,690,338,1106,688,0,0,0
FUELHH,20200704,37,7692,0,0,5277,6780,732,963,0,352,1506,152,756,338,1112,756,0,0,0
FUELHH,20200704,38,6958,0,0,5273,7262,786,964,0,357,1506,152,758,338,1118,756,0,0,0
FUELHH,20200704,39,6638,0,0,5266,7587,466,963,0,353,1506,152,758,338,1116,756,0,0,0
FUELHH,20200704,40,6569,0,0,5256,8143,202,915,0,187,1458,152,756,338,1113,756,0,0,0
FUELHH,20200704,41,6869,0,0,5258,8585,92,874,1,158,474,156,642,338,1107,688,0,0,0
FUELHH,20200704,42,6054,0,0,5260,9184,26,630,1,124,426,158,642,338,1112,688,0,0,0
FUELHH,20200704,43,5926,0,0,5264,9602,0,617,1,123,0,158,456,338,1111,688,0,0,0
FUELHH,20200704,44,5686,0,0,5276,10051,0,523,1,119,0,158,422,336,1099,686,0,0,0
FUELHH,20200704,45,6123,0,0,5280,10442,0,510,2,171,0,158,0,338,1114,498,0,0,0
FUELHH,20200704,46,4749,0,0,5277,10409,0,449,1,117,0,142,0,338,1278,486,0,0,0
FUELHH,20200704,47,3522,0,0,5275,9853,0,426,1,119,0,86,586,338,1373,12,0,0,0
FUELHH,20200704,48,3243,0,0,5280,9395,0,386,0,115,0,88,678,338,1175,0,0,0,0
FUELHH,20200705,1,3203,0,0,5274,9301,0,294,0,130,0,88,0,338,1303,276,0,0,0
FUELHH,20200705,2,3246,0,0,5283,9415,0,296,0,116,0,88,0,338,1137,276,0,0,0
FUELHH,20200705,3,3396,0,0,5279,9348,0,296,0,116,0,88,0,338,1258,4,0,0,0
FUELHH,20200705,4,3531,0,0,5273,9232,0,311,0,133,0,88,0,338,1253,0,0,0,0
FUELHH,20200705,5,3648,0,0,5278,9123,0,340,0,129,0,88,0,338,1297,0,0,0,0
FUELHH,20200705,6,3567,0,0,5275,8879,0,306,0,119,0,88,0,338,1177,0,0,0,0
FUELHH,20200705,7,3483,0,0,5274,8838,0,293,0,119,0,92,0,338,1106,0,0,0,0
FUELHH,20200705,8,3454,0,0,5273,8851,0,293,0,118,0,92,0,338,1026,0,0,0,0
FUELHH,20200705,9,3490,0,0,5267,8933,0,307,0,118,0,66,0,338,990,0,0,0,0
FUELHH,20200705,10,3462,0,0,5276,8643,0,311,0,116,0,0,0,338,988,0,0,0,0
FUELHH,20200705,11,3479,0,0,5276,8513,0,301,0,115,0,0,0,338,989,0,0,0,0
FUELHH,20200705,12,3458,0,0,5282,8412,0,300,0,112,0,14,0,338,988,0,0,0,0
FUELHH,20200705,13,3502,0,0,5278,8454,0,277,0,120,0,36,0,338,994,0,0,0,0
FUELHH,20200705,14,3476,0,0,5286,8959,0,290,0,112,0,58,0,338,1039,0,0,0,0
FUELHH,20200705,15,3486,0,0,5282,9075,0,296,0,129,0,0,0,338,1042,0,0,0,0
FUELHH,20200705,16,3476,0,0,5280,9013,0,295,0,116,0,44,0,338,1044,0,0,0,0
FUELHH,20200705,17,3738,0,0,5269,8936,0,294,0,124,0,0,0,338,898,48,0,0,0
FUELHH,20200705,18,3606,0,0,5277,9064,0,297,0,116,0,0,0,338,1028,54,0,0,0
FUELHH,20200705,19,3981,0,0,5283,9247,0,330,1,167,0,66,0,338,1035,24,0,0,0
FUELHH,20200705,20,4269,0,0,5283,9230,0,300,1,183,0,84,0,338,804,24,0,0,0
FUELHH,20200705,21,4968,0,0,5283,8927,0,287,0,137,0,84,100,306,710,24,0,0,0
FUELHH,20200705,22,5326,0,0,5289,8809,0,297,0,115,0,76,102,310,709,24,0,0,0
FUELHH,20200705,23,5827,0,0,5276,9193,0,305,0,116,0,68,0,298,709,0,0,0,0
FUELHH,20200705,24,6062,0,0,5278,9072,104,298,0,113,0,96,0,220,707,0,0,0,0
FUELHH,20200705,25,6302,0,0,5274,9194,294,282,0,113,0,96,0,86,708,12,0,0,0
FUELHH,20200705,26,6171,0,0,5280,9358,116,276,0,120,0,74,0,66,705,14,0,0,0
FUELHH,20200705,27,6128,0,0,5279,9137,162,255,0,132,0,0,0,0,706,150,0,0,0
FUELHH,20200705,28,5993,0,0,5282,9136,248,247,0,115,0,0,0,0,704,152,0,0,0
FUELHH,20200705,29,6543,0,0,5291,9056,0,246,0,157,0,18,0,0,725,0,0,0,0
FUELHH,20200705,30,5969,0,0,5287,9240,0,244,0,204,0,0,0,0,935,0,0,0,0
FUELHH,20200705,31,5529,0,0,5289,9441,0,246,1,196,0,0,0,0,990,0,0,0,0
FUELHH,20200705,32,5221,0,0,5291,9843,0,246,1,165,0,0,0,60,1045,0,0,0,0
FUELHH,20200705,33,4895,0,0,5285,10193,134,264,1,130,0,42,0,212,953,656,0,0,0
FUELHH,20200705,34,4898,0,0,5294,10809,0,349,1,135,0,82,0,362,1045,686,0,0,0
FUELHH,20200705,35,5380,0,0,5290,10937,408,464,1,119,0,92,0,492,1055,422,0,0,0
FUELHH,20200705,36,5974,0,0,5294,11070,378,507,1,139,0,94,0,504,1048,420,0,0,0
FUELHH,20200705,37,4687,0,0,5289,11345,500,542,0,128,0,94,198,504,1052,628,0,0,0
FUELHH,20200705,38,4111,0,0,5288,11745,690,545,1,151,0,94,208,504,1056,630,0,0,0
FUELHH,20200705,39,3810,0,0,5292,11777,556,532,1,157,0,94,382,504,1055,688,0,0,0
FUELHH,20200705,40,3783,0,0,5286,11196,586,461,0,136,0,94,384,504,1065,688,0,0,0
FUELHH,20200705,41,3475,0,0,5283,11146,458,456,0,114,0,92,180,504,1039,688,0,0,0
FUELHH,20200705,42,3278,0,0,5272,11217,240,450,0,114,0,92,172,504,977,688,0,0,0
FUELHH,20200705,43,3309,0,0,5275,11330,86,444,0,118,0,92,0,504,1058,660,0,0,0
FUELHH,20200705,44,3285,0,0,5281,11295,30,444,0,116,0,92,0,504,1055,660,0,0,0
FUELHH,20200705,45,3775,0,0,5283,11282,66,427,0,125,0,92,220,482,1075,590,0,0,0
FUELHH,20200705,46,3693,0,0,5291,10943,0,381,0,114,0,90,222,388,1049,576,0,0,0
FUELHH,20200705,47,3672,0,0,5284,10430,0,348,0,118,0,68,0,354,1040,32,0,0,0
FUELHH,20200705,48,3410,0,0,5294,10081,0,353,0,111,0,0,0,370,989,18,0,0,0
FUELHH,20200706,1,3403,0,0,5278,9815,0,311,0,111,0,66,0,208,923,0,0,0,0
FUELHH,20200706,2,3394,0,0,5274,9494,0,302,0,111,0,72,0,186,910,0,0,0,0
FUELHH,20200706,3,3422,0,0,5258,9282,0,279,0,126,0,0,0,336,908,0,0,0,0
FUELHH,20200706,4,3291,0,0,5261,9279,0,276,0,113,0,0,0,458,908,0,0,0,0
FUELHH,20200706,5,3268,0,0,5246,9385,0,245,0,120,0,0,0,366,909,0,0,0,0
FUELHH,20200706,6,3258,0,0,5241,9621,0,216,0,115,0,0,0,438,910,0,0,0,0
FUELHH,20200706,7,3332,0,0,5220,9416,0,207,0,117,0,0,0,332,912,0,0,0,0
FUELHH,20200706,8,3490,0,0,5217,9388,0,189,0,117,0,0,0,286,953,0,0,0,0
FUELHH,20200706,9,3499,0,0,5204,9377,0,185,0,132,0,0,0,228,968,0,0,0,0
FUELHH,20200706,10,3492,0,0,5207,9563,0,185,0,115,0,0,0,156,934,0,0,0,0
FUELHH,20200706,11,3499,0,0,5179,9505,0,252,0,125,0,0,0,220,927,0,0,0,0
FUELHH,20200706,12,3759,0,0,5172,9681,0,272,0,123,0,0,0,264,920,0,0,0,0
FUELHH,20200706,13,3980,0,0,5153,10094,0,339,0,138,0,72,0,426,964,0,0,0,0
FUELHH,20200706,14,4317,0,0,5152,10724,0,342,0,113,0,94,0,504,1221,0,0,0,0
FUELHH,20200706,15,4751,0,0,5154,11076,0,396,1,115,0,96,0,504,1413,10,0,0,0
FUELHH,20200706,16,5293,0,0,5151,11153,0,441,1,126,0,96,0,504,1592,40,0,0,0
FUELHH,20200706,17,4908,0,0,5152,11172,0,472,0,165,0,96,178,504,1675,668,0,0,0
FUELHH,20200706,18,5398,0,0,5149,10883,2,452,1,280,0,96,192,504,1712,686,0,0,0
FUELHH,20200706,19,5321,0,0,5136,10833,4,477,0,208,0,96,500,504,1714,688,0,0,0
FUELHH,20200706,20,5434,0,0,5134,10679,146,490,1,338,0,96,500,504,1711,688,0,0,0
FUELHH,20200706,21,5500,0,0,5136,10463,104,489,0,366,0,96,502,496,1700,706,0,0,0
FUELHH,20200706,22,5523,0,0,5149,10041,408,490,1,360,0,96,500,478,1679,706,0,0,0
FUELHH,20200706,23,5684,0,0,5148,9793,462,487,1,359,318,96,500,330,1682,706,0,0,0
FUELHH,20200706,24,6032,0,0,5152,9509,322,475,2,348,328,96,500,332,1687,706,0,0,0
