HDR,Settlement Date,SP,CCGT,Oil,Coal,Nuclear,Wind,PS,NPSHyd,OCGT,Other,INTFR,INTIRL,INTNED,INTEW,Biomass,INTNEM,INTELEC,INTIFA2,INTNSL
FUELHH,20200204,8,3671,0,753,6303,10784,0,646,0,134,982,82,0,504,1480,0,0,0,0
FUELHH,20200204,9,4006,0,758,6299,10773,0,647,0,139,0,82,0,504,1603,0,0,0,0
FUELHH,20200204,10,4025,0,758,6299,10742,0,647,0,137,0,82,0,504,1775,0,0,0,0
FUELHH,20200204,11,3553,0,780,6298,10653,0,707,0,134,0,82,0,504,1631,0,0,0,0
FUELHH,20200204,12,4087,0,805,6296,10735,54,800,0,138,0,82,0,504,1773,0,0,0,0
FUELHH,20200204,13,5256,0,827,6300,10950,0,830,1,135,1070,82,100,504,1945,0,0,0,0
FUELHH,20200204,14,7483,0,850,6293,11046,30,988,2,203,1244,82,102,504,2077,0,0,0,0
FUELHH,20200204,15,8463,0,875,6297,10942,112,1021,2,145,1980,68,960,504,2357,956,0,0,0
FUELHH,20200204,16,9234,0,1119,6298,11084,238,1003,29,220,2004,0,1000,448,2627,1000,0,0,0
FUELHH,20200204,17,9103,0,1508,6295,11625,420,891,30,157,2004,0,958,286,2752,1000,0,0,0
FUELHH,20200204,18,8921,0,1941,6297,12061,132,755,3,139,2004,0,956,218,2695,1000,0,0,0
FUELHH,20200204,19,8616,0,2187,6292,12285,90,747,3,145,2004,66,956,78,2722,1000,0,0,0
FUELHH,20200204,20,8348,0,2247,6298,12237,64,893,3,138,2004,74,956,100,2725,1000,0,0,0
FUELHH,20200204,21,8189,0,2168,6298,12050,2,905,3,146,2004,0,956,8,2722,1000,0,0,0
FUELHH,20200204,22,8301,0,2149,6294,11889,0,886,4,143,2004,0,958,0,2728,1000,0,0,0
FUELHH,20200204,23,8576,0,2162,6298,11687,4,889,1,143,2004,0,1056,0,2728,1000,0,0,0
FUELHH,20200204,24,8929,0,2156,6296,11375,0,910,1,143,2004,0,1058,58,2735,1000,0,0,0
FUELHH,20200204,25,9286,0,2072,6293,11048,0,905,29,214,2004,0,1000,224,2726,1000,0,0,0
FUELHH,20200204,26,9209,0,2102,6290,10858,0,917,91,212,2004,0,1000,314,2730,1000,0,0,0
FUELHH,20200204,27,9605,0,2154,6289,10547,132,914,49,162,2004,0,1000,220,2727,1000,0,0,0
FUELHH,20200204,28,9936,0,2156,6301,10542,58,893,47,196,2004,0,1000,224,2726,1000,0,0,0
FUELHH,20200204,29,10281,0,2165,6303,10281,484,883,172,201,2004,0,1000,74,2746,1000,0,0,0
FUELHH,20200204,30,11434,0,2149,6304,10316,278,762,130,159,2004,0,1000,0,2762,1000,0,0,0
FUELHH,20200204,31,12980,0,1943,6301,10232,438,760,2,140,2004,0,968,0,2759,1000,0,0,0
FUELHH,20200204,32,14678,0,1775,6303,10096,260,768,1,155,2004,0,968,0,2753,1000,0,0,0
FUELHH,20200204,33,16368,0,1873,6304,9826,240,800,1,154,2004,0,1000,0,2761,1020,0,0,0
FUELHH,20200204,34,17886,0,1840,6299,9688,340,925,2,159,2004,0,1000,0,2770,1020,0,0,0
FUELHH,20200204,35,19321,0,1962,6296,9409,502,951,0,234,2004,0,1000,0,2795,982,0,0,0
FUELHH,20200204,36,19344,0,2101,6300,9390,526,1007,1,242,2004,0,1000,0,2806,982,0,0,0
FUELHH,20200204,37,19203,0,2045,6296,9258,716,1007,1,230,2004,0,1056,0,2811,1020,0,0,0
FUELHH,20200204,38,18917,0,1997,6299,9003,1072,997,0,225,2004,0,1058,0,2818,1020,0,0,0
FUELHH,20200204,39,18933,0,1698,6293,8784,1100,1021,0,194,2004,0,1056,0,2815,1020,0,0,0
FUELHH,20200204,40,18657,0,1649,6282,8486,794,912,0,153,2004,0,1058,0,2819,1020,0,0,0
FUELHH,20200204,41,18312,0,1658,6294,7839,532,875,1,140,2004,0,1058,0,2819,1020,0,0,0
FUELHH,20200204,42,17695,0,1480,6294,7236,274,875,1,134,2004,0,1058,0,2818,1020,0,0,0
FUELHH,20200204,43,16690,0,1180,6298,6869,298,877,1,133,2004,0,1056,0,2821,1000,0,0,0
FUELHH,20200204,44,15606,0,980,6302,6508,0,880,0,135,2004,0,1054,0,2809,1000,0,0,0
FUELHH,20200204,45,14237,0,699,6305,6021,16,852,0,136,2004,0,1000,0,2807,1000,0,0,0
FUELHH,20200204,46,12685,0,617,6308,5727,0,848,0,126,2004,0,1000,0,2808,1000,0,0,0
FUELHH,20200204,47,11186,0,350,6308,5531,0,780,0,131,2004,0,1000,0,2792,1000,0,0,0
FUELHH,20200204,48,10551,0,349,6304,5017,0,780,0,128,2004,0,1000,0,2807,1000,0,0,0
FUELHH,20200205,1,10767,0,425,6309,4488,42,620,0,127,1904,0,950,0,2807,952,0,0,0
FUELHH,20200205,2,11434,0,456,6308,4355,0,620,1,124,1904,0,950,0,2811,950,0,0,0
FUELHH,20200205,3,11267,0,564,6307,4103,0,619,1,158,1904,0,950,0,2798,952,0,0,0
FUELHH,20200205,4,11132,0,649,6305,3897,0,618,1,124,1904,0,950,0,2806,952,0,0,0
FUELHH,20200205,5,11243,0,638,6307,3690,0,586,1,124,1904,0,950,0,2806,952,0,0,0
FUELHH,20200205,6,11410,0,649,6304,3371,0,585,1,124,1904,0,950,0,2811,952,0,0,0
FUELHH,20200205,7,11196,0,650,6306,3167,0,585,1,156,1904,0,950,0,2812,950,0,0,0
FUELHH,20200205,8,11178,0,678,6309,3101,0,584,1,126,1904,0,950,0,2811,952,0,0,0
FUELHH,20200205,9,10930,0,744,6309,3152,0,597,1,126,2004,0,998,0,2810,1000,0,0,0
FUELHH,20200205,10,10833,0,763,6305,3148,0,598,1,128,2004,0,1000,0,2810,1000,0,0,0
FUELHH,20200205,11,11826,0,855,6301,3045,0,618,3,162,2004,0,150,0,2809,366,0,0,0
FUELHH,20200205,12,12949,0,1072,6305,2968,0,617,3,126,2006,0,102,0,2805,344,0,0,0
FUELHH,20200205,13,15654,0,1557,6308,2635,18,783,3,162,1836,48,120,58,2804,98,0,0,0
FUELHH,20200205,14,18631,0,1981,6299,2607,0,776,4,136,1834,0,122,88,2820,96,0,0,0
FUELHH,20200205,15,21240,0,2247,6301,2564,74,844,3,152,2002,0,348,0,2802,800,0,0,0
FUELHH,20200205,16,22487,0,2357,6305,2758,254,920,4,185,2004,0,354,0,2799,828,0,0,0
FUELHH,20200205,17,22645,0,2356,6302,2968,28,933,4,150,2004,0,614,0,2796,918,0,0,0
FUELHH,20200205,18,22359,0,2314,6302,3069,66,933,3,136,2004,0,620,0,2789,920,0,0,0
FUELHH,20200205,19,22390,0,2366,6299,3076,0,965,4,139,2004,0,676,0,2790,888,0,0,0
FUELHH,20200205,20,21915,0,2558,6301,3094,0,1001,4,136,2004,0,672,0,2795,890,0,0,0
FUELHH,20200205,21,21720,0,2641,6299,3286,44,885,4,133,2006,0,0,0,2796,538,0,0,0
FUELHH,20200205,22,20798,0,2830,6304,3364,0,886,3,130,2006,0,0,0,2794,532,0,0,0
FUELHH,20200205,23,19978,0,2939,6304,3551,82,854,3,136,2006,0,0,0,2787,300,0,0,0
FUELHH,20200205,24,19467,0,2967,6305,3818,0,854,3,131,2006,0,0,0,2791,296,0,0,0
FUELHH,20200205,25,19363,0,2954,6305,4075,0,842,4,134,2006,0,164,0,2783,0,0,0,0
FUELHH,20200205,26,18949,0,2966,6304,4259,78,797,4,131,2008,0,172,0,2776,0,0,0,0
FUELHH,20200205,27,19464,0,2880,6298,4535,0,641,4,139,1982,0,0,0,2776,0,0,0,0
FUELHH,20200205,28,19687,0,2914,6302,4651,0,594,3,131,1982,0,0,0,2772,0,0,0,0
FUELHH,20200205,29,19955,0,2914,6302,4698,0,592,3,132,1972,0,0,0,2773,0,0,0,0
FUELHH,20200205,30,19892,0,2759,6306,4814,74,592,2,131,1972,0,0,0,2783,0,0,0,0
FUELHH,20200205,31,19521,0,2336,6302,4678,148,643,4,130,2006,0,282,0,2794,346,0,0,0
FUELHH,20200205,32,20313,0,2340,6304,4786,152,643,3,136,2006,0,304,0,2787,386,0,0,0
FUELHH,20200205,33,20262,0,2349,6301,4757,278,714,3,136,2004,0,634,0,2794,788,0,0,0
FUELHH,20200205,34,21023,0,2295,6302,4393,594,910,95,132,2004,0,640,0,2803,796,0,0,0
FUELHH,20200205,35,22013,0,2149,6302,4242,834,936,189,223,2004,0,892,0,2804,968,0,0,0
FUELHH,20200205,36,22356,0,2316,6298,4211,702,1021,196,282,2004,0,898,0,2808,970,0,0,0
FUELHH,20200205,37,22469,0,2245,6288,4088,852,1021,196,266,2004,0,1008,0,2809,838,0,0,0
FUELHH,20200205,38,22368,0,2517,6276,3979,810,1021,195,229,2004,0,1010,0,2812,838,0,0,0
FUELHH,20200205,39,21937,0,2610,6261,3932,944,1023,103,174,2004,0,990,0,2754,1018,0,0,0
FUELHH,20200205,40,21941,0,2589,6244,3773,978,1022,104,112,2004,0,990,0,2415,1020,0,0,0
FUELHH,20200205,41,21595,0,2611,6233,3833,328,1009,103,107,2004,0,1056,0,2412,1020,0,0,0
FUELHH,20200205,42,20692,0,2574,6221,3766,0,1006,103,98,2004,0,1056,0,2410,954,0,0,0
FUELHH,20200205,43,20269,0,2486,6205,3513,34,961,57,88,2006,0,954,0,2410,0,0,0,0
FUELHH,20200205,44,18799,0,2176,6198,3587,0,737,3,84,2006,0,952,0,2413,0,0,0,0
FUELHH,20200205,45,17463,0,1931,6182,3468,8,688,3,84,1970,0,1000,0,2413,0,0,0,0
FUELHH,20200205,46,15689,0,1772,6168,3396,46,799,3,85,1970,0,1000,0,2413,0,0,0,0
FUELHH,20200205,47,12713,0,1579,6166,3372,0,800,1,87,2004,0,1000,0,2411,756,0,0,0
FUELHH,20200205,48,11556,0,1529,6165,3395,0,794,1,114,2004,0,1000,0,2414,878,0,0,0
FUELHH,20200206,1,11706,0,1569,5875,3455,0,763,1,84,2004,0,1000,0,2414,446,0,0,0
FUELHH,20200206,2,11541,0,1590,5817,3671,0,764,5,116,2004,0,1000,0,2415,438,0,0,0
FUELHH,20200206,3,11247,0,1594,5818,3780,0,676,1,84,2004,70,1000,0,2412,600,0,0,0
FUELHH,20200206,4,10720,0,1564,5817,3853,0,675,2,137,2004,44,1000,0,2414,602,0,0,0
FUELHH,20200206,5,10903,0,1466,5814,3763,0,662,2,83,2004,14,1000,0,2413,552,0,0,0
FUELHH,20200206,6,11286,0,1511,5812,3529,0,660,2,85,2004,20,1000,0,2414,552,0,0,0
FUELHH,20200206,7,11078,0,1645,5805,3444,0,660,3,83,2006,0,1000,0,2417,262,0,0,0
FUELHH,20200206,8,11256,0,1563,5805,3283,0,661,3,85,2006,0,1000,0,2417,258,0,0,0
FUELHH,20200206,9,11135,0,1554,5806,3070,0,661,3,96,2006,76,1000,0,2419,46,0,0,0
FUELHH,20200206,10,11324,0,1648,5808,2946,0,679,2,85,2006,116,998,0,2415,44,0,0,0
FUELHH,20200206,11,12154,0,1666,5810,2951,0,558,3,86,1766,256,504,0,2417,0,0,0,0
FUELHH,20200206,12,13569,0,1838,5809,2736,0,554,3,86,1764,312,488,0,2416,0,0,0,0
FUELHH,20200206,13,16756,0,2252,5811,2513,296,809,3,133,1770,312,0,0,2411,0,0,0,0
FUELHH,20200206,14,19663,0,2673,5817,2357,270,888,3,120,1770,294,0,0,2407,0,0,0,0
