Settlement Date,SolarGen,Irradiance
2015-01-02 09:00:00+00:00,0.0,76.16
2015-01-02 09:30:00+00:00,18.0,236.235
2015-01-02 10:00:00+00:00,17.0,396.31
2015-01-02 10:30:00+00:00,16.0,455.405
2015-01-02 11:00:00+00:00,422.0,514.5
2015-01-02 11:30:00+00:00,586.0,545.39
2015-01-02 12:00:00+00:00,749.0,576.28
2015-01-02 12:30:00+00:00,913.0,481.2
2015-01-02 13:00:00+00:00,842.0,386.12
2015-01-02 14:00:00+00:00,700.0,335.32
2015-01-02 14:30:00+00:00,629.0,229.99
2015-01-02 15:00:00+00:00,642.0,124.66
2015-01-02 15:30:00+00:00,537.0,62.33
2015-01-02 16:00:00+00:00,404.0,0.0
2015-01-02 16:30:00+00:00,272.0,0.0
2015-01-02 17:00:00+00:00,139.0,0.0
2015-01-02 17:30:00+00:00,6.0,0.0
2015-01-02 18:00:00+00:00,0.0,0.0
2015-01-02 18:30:00+00:00,0.0,0.0
2015-01-02 19:00:00+00:00,0.0,0.0
2015-01-02 19:30:00+00:00,0.0,0.0
2015-01-02 20:00:00+00:00,0.0,0.0
2015-01-02 20:30:00+00:00,0.0,0.0
2015-01-02 21:00:00+00:00,0.0,0.0
2015-01-02 21:30:00+00:00,0.0,0.0
2015-01-02 22:00:00+00:00,0.0,0.0
2015-01-02 22:30:00+00:00,0.0,0.0
2015-01-02 23:00:00+00:00,0.0,0.0
2015-01-02 23:30:00+00:00,0.0,0.0
2015-01-03 00:00:00+00:00,0.0,0.0
2015-01-03 00:30:00+00:00,0.0,0.0
2015-01-03 01:00:00+00:00,0.0,0.0
2015-01-03 01:30:00+00:00,0.0,0.0
2015-01-03 02:00:00+00:00,0.0,0.0
2015-01-03 02:30:00+00:00,0.0,0.0
2015-01-03 03:00:00+00:00,0.0,0.0
2015-01-03 03:30:00+00:00,0.0,0.0
2015-01-03 04:00:00+00:00,0.0,0.0
2015-01-03 04:30:00+00:00,0.0,0.0
2015-01-03 05:00:00+00:00,0.0,0.0
2015-01-03 05:30:00+00:00,0.0,0.0
2015-01-03 06:00:00+00:00,0.0,0.0
2015-01-03 06:30:00+00:00,0.0,0.0
2015-01-03 07:00:00+00:00,0.0,0.0
2015-01-03 07:30:00+00:00,0.0,0.0
2015-01-03 08:00:00+00:00,0.0,0.0
2015-01-03 08:30:00+00:00,4.0,2.3
2015-01-03 09:00:00+00:00,8.0,4.6
2015-01-03 09:30:00+00:00,5.0,7.825
2015-01-03 10:00:00+00:00,26.0,11.05
2015-01-03 10:30:00+00:00,51.0,13.350000000000001
2015-01-03 11:00:00+00:00,75.0,15.65
2015-01-03 11:30:00+00:00,100.0,138.82999999999998
2015-01-03 12:00:00+00:00,124.0,262.01
2015-01-03 12:30:00+00:00,148.0,196.515
2015-01-03 13:00:00+00:00,205.0,131.02
2015-01-03 13:30:00+00:00,192.0,144.895
2015-01-03 14:00:00+00:00,179.0,158.77
2015-01-03 14:30:00+00:00,166.0,141.89000000000001
2015-01-03 15:00:00+00:00,153.0,125.01
2015-01-03 15:30:00+00:00,242.0,62.505
2015-01-03 16:00:00+00:00,182.0,0.0
2015-01-03 16:30:00+00:00,123.0,0.0
2015-01-03 17:00:00+00:00,63.0,0.0
2015-01-03 17:30:00+00:00,3.0,0.0
2015-01-03 18:00:00+00:00,0.0,0.0
2015-01-03 18:30:00+00:00,0.0,0.0
2015-01-03 19:00:00+00:00,0.0,0.0
2015-01-03 19:30:00+00:00,0.0,0.0
2015-01-03 20:00:00+00:00,0.0,0.0
2015-01-03 20:30:00+00:00,0.0,0.0
2015-01-03 21:00:00+00:00,0.0,0.0
2015-01-03 21:30:00+00:00,0.0,0.0
2015-01-03 22:00:00+00:00,0.0,0.0
2015-01-03 22:30:00+00:00,0.0,0.0
2015-01-03 23:00:00+00:00,0.0,0.0
2015-01-03 23:30:00+00:00,0.0,0.0
2015-01-04 00:00:00+00:00,0.0,0.0
2015-01-04 00:30:00+00:00,0.0,0.0
2015-01-04 01:00:00+00:00,0.0,0.0
2015-01-04 01:30:00+00:00,0.0,0.0
2015-01-04 02:00:00+00:00,0.0,0.0
2015-01-04 02:30:00+00:00,0.0,0.0
2015-01-04 03:00:00+00:00,0.0,0.0
2015-01-04 03:30:00+00:00,0.0,0.0
2015-01-04 04:00:00+00:00,0.0,0.0
2015-01-04 04:30:00+00:00,0.0,0.0
2015-01-04 05:00:00+00:00,0.0,0.0
2015-01-04 05:30:00+00:00,0.0,0.0
2015-01-04 06:00:00+00:00,0.0,0.0
2015-01-04 06:30:00+00:00,0.0,0.0
2015-01-04 07:00:00+00:00,0.0,0.0
2015-01-04 07:30:00+00:00,0.0,0.0
2015-01-04 08:00:00+00:00,0.0,0.0
2015-01-04 08:30:00+00:00,18.0,38.695
2015-01-04 09:00:00+00:00,35.0,77.39
2015-01-04 09:30:00+00:00,32.0,235.26999999999998
2015-01-04 10:00:00+00:00,117.0,393.15
2015-01-04 10:30:00+00:00,240.0,454.84499999999997
2015-01-04 11:00:00+00:00,319.0,516.54
2015-01-04 11:30:00+00:00,397.0,558.5999999999999
2015-01-04 12:00:00+00:00,475.0,600.66
2015-01-04 12:30:00+00:00,553.0,606.04
2015-01-04 13:00:00+00:00,641.0,611.42
2015-01-04 13:30:00+00:00,572.0,514.29
2015-01-04 14:00:00+00:00,503.0,417.16
2015-01-04 14:30:00+00:00,433.0,277.255
2015-01-04 15:00:00+00:00,364.0,137.35
2015-01-04 15:30:00+00:00,284.0,68.675
2015-01-04 16:00:00+00:00,214.0,0.0
2015-01-04 16:30:00+00:00,145.0,0.0
2015-01-04 17:00:00+00:00,75.0,0.0
2015-01-04 17:30:00+00:00,6.0,0.0
2015-01-04 18:00:00+00:00,0.0,0.0
2015-01-04 18:30:00+00:00,0.0,0.0
2015-01-04 19:00:00+00:00,0.0,0.0
2015-01-04 19:30:00+00:00,0.0,0.0
2015-01-04 20:00:00+00:00,0.0,0.0
2015-01-04 20:30:00+00:00,0.0,0.0
2015-01-04 21:00:00+00:00,0.0,0.0
2015-01-04 21:30:00+00:00,0.0,0.0
2015-01-04 22:00:00+00:00,0.0,0.0
2015-01-04 22:30:00+00:00,0.0,0.0
2015-01-04 23:00:00+00:00,0.0,0.0
2015-01-04 23:30:00+00:00,0.0,0.0
2015-01-05 00:00:00+00:00,0.0,0.0
2015-01-05 00:30:00+00:00,0.0,0.0
2015-01-05 01:00:00+00:00,0.0,0.0
2015-01-05 01:30:00+00:00,0.0,0.0
2015-01-05 02:00:00+00:00,0.0,0.0
2015-01-05 02:30:00+00:00,0.0,0.0
2015-01-05 03:00:00+00:00,0.0,0.0
2015-01-05 03:30:00+00:00,0.0,0.0
2015-01-05 04:00:00+00:00,0.0,0.0
2015-01-05 04:30:00+00:00,0.0,0.0
2015-01-05 05:00:00+00:00,0.0,0.0
2015-01-05 05:30:00+00:00,0.0,0.0
2015-01-05 06:00:00+00:00,0.0,0.0
2015-01-05 06:30:00+00:00,0.0,0.0
2015-01-05 07:00:00+00:00,0.0,0.0
2015-01-05 07:30:00+00:00,0.0,0.0
2015-01-05 08:00:00+00:00,0.0,0.0
2015-01-05 08:30:00+00:00,0.0,13.51
2015-01-05 09:00:00+00:00,12.0,27.02
2015-01-05 09:30:00+00:00,23.0,57.254999999999995
2015-01-05 10:00:00+00:00,82.0,87.49
2015-01-05 10:30:00+00:00,141.0,76.94999999999999
2015-01-05 11:00:00+00:00,229.0,66.41
2015-01-05 11:30:00+00:00,317.0,83.16499999999999
2015-01-05 12:00:00+00:00,383.0,99.92
2015-01-05 12:30:00+00:00,448.0,102.50999999999999
2015-01-05 13:00:00+00:00,467.0,105.1
2015-01-05 13:30:00+00:00,486.0,64.06
2015-01-05 14:00:00+00:00,416.0,23.02
2015-01-05 14:30:00+00:00,346.0,15.195
2015-01-05 15:00:00+00:00,275.0,7.37
2015-01-05 15:30:00+00:00,204.0,3.685
2015-01-05 16:00:00+00:00,135.0,0.0
2015-01-05 16:30:00+00:00,67.0,0.0
2015-01-05 17:00:00+00:00,35.0,0.0
2015-01-05 17:30:00+00:00,4.0,0.0
2015-01-05 18:00:00+00:00,0.0,0.0
2015-01-05 18:30:00+00:00,0.0,0.0
2015-01-05 19:00:00+00:00,0.0,0.0
2015-01-05 19:30:00+00:00,0.0,0.0
2015-01-05 20:00:00+00:00,0.0,0.0
2015-01-05 20:30:00+00:00,0.0,0.0
2015-01-05 21:00:00+00:00,0.0,0.0
2015-01-05 21:30:00+00:00,0.0,0.0
2015-01-05 22:00:00+00:00,0.0,0.0
2015-01-05 22:30:00+00:00,0.0,0.0
2015-01-05 23:00:00+00:00,0.0,0.0
2015-01-05 23:30:00+00:00,0.0,0.0
2015-01-06 00:00:00+00:00,0.0,0.0
2015-01-06 00:30:00+00:00,0.0,0.0
2015-01-06 01:00:00+00:00,0.0,0.0
2015-01-06 01:30:00+00:00,0.0,0.0
2015-01-06 02:00:00+00:00,0.0,0.0
2015-01-06 02:30:00+00:00,0.0,0.0
2015-01-06 03:00:00+00:00,0.0,0.0
2015-01-06 03:30:00+00:00,0.0,0.0
2015-01-06 04:00:00+00:00,0.0,0.0
2015-01-06 04:30:00+00:00,0.0,0.0
2015-01-06 05:00:00+00:00,0.0,0.0
2015-01-06 05:30:00+00:00,0.0,0.0
2015-01-06 06:00:00+00:00,0.0,0.0
2015-01-06 06:30:00+00:00,0.0,0.0
2015-01-06 07:00:00+00:00,0.0,0.0
2015-01-06 07:30:00+00:00,0.0,0.0
2015-01-06 08:00:00+00:00,0.0,0.0
2015-01-06 08:30:00+00:00,0.0,9.665
2015-01-06 09:00:00+00:00,7.0,19.33
2015-01-06 09:30:00+00:00,13.0,18.409999999999997
2015-01-06 10:00:00+00:00,67.0,17.49
2015-01-06 10:30:00+00:00,121.0,51.855
2015-01-06 11:00:00+00:00,205.0,86.22
2015-01-06 11:30:00+00:00,289.0,112.195
2015-01-06 12:00:00+00:00,388.0,138.17
2015-01-06 12:30:00+00:00,487.0,95.785
2015-01-06 13:00:00+00:00,572.0,53.4
2015-01-06 13:30:00+00:00,656.0,91.16
2015-01-06 14:00:00+00:00,636.0,128.92
2015-01-06 14:30:00+00:00,616.0,92.35999999999999
2015-01-06 15:00:00+00:00,555.0,55.8
2015-01-06 15:30:00+00:00,494.0,27.9
2015-01-06 16:00:00+00:00,360.0,0.0
2015-01-06 16:30:00+00:00,227.0,0.0
2015-01-06 17:00:00+00:00,120.0,0.0
2015-01-06 17:30:00+00:00,14.0,0.0
2015-01-06 18:00:00+00:00,0.0,0.0
2015-01-06 18:30:00+00:00,0.0,0.0
2015-01-06 19:00:00+00:00,0.0,0.0
2015-01-06 19:30:00+00:00,0.0,0.0
2015-01-06 20:00:00+00:00,0.0,0.0
2015-01-06 20:30:00+00:00,0.0,0.0
2015-01-06 21:00:00+00:00,0.0,0.0
2015-01-06 21:30:00+00:00,0.0,0.0
2015-01-06 22:00:00+00:00,0.0,0.0
2015-01-06 22:30:00+00:00,0.0,0.0
2015-01-06 23:00:00+00:00,0.0,0.0
2015-01-06 23:30:00+00:00,0.0,0.0
2015-01-07 00:00:00+00:00,0.0,0.0
2015-01-07 00:30:00+00:00,0.0,0.0
2015-01-07 01:00:00+00:00,0.0,0.0
2015-01-07 01:30:00+00:00,0.0,0.0
2015-01-07 02:00:00+00:00,0.0,0.0
2015-01-07 02:30:00+00:00,0.0,0.0
2015-01-07 03:00:00+00:00,0.0,0.0
2015-01-07 03:30:00+00:00,0.0,0.0
2015-01-07 04:00:00+00:00,0.0,0.0
2015-01-07 04:30:00+00:00,0.0,0.0
2015-01-07 05:00:00+00:00,0.0,0.0
2015-01-07 05:30:00+00:00,0.0,0.0
2015-01-07 06:00:00+00:00,0.0,0.0
2015-01-07 06:30:00+00:00,0.0,0.0
2015-01-07 07:00:00+00:00,0.0,0.0
2015-01-07 07:30:00+00:00,0.0,0.0
2015-01-07 08:00:00+00:00,0.0,0.0
2015-01-07 08:30:00+00:00,19.0,55.38
2015-01-07 09:00:00+00:00,37.0,110.76
2015-01-07 09:30:00+00:00,56.0,67.81
2015-01-07 10:00:00+00:00,127.0,24.86
2015-01-07 10:30:00+00:00,197.0,23.015
2015-01-07 11:00:00+00:00,254.0,21.17
2015-01-07 11:30:00+00:00,311.0,22.095
2015-01-07 12:00:00+00:00,327.0,23.02
2015-01-07 12:30:00+00:00,342.0,23.02
2015-01-07 13:00:00+00:00,346.0,23.02
2015-01-07 13:30:00+00:00,349.0,22.095
2015-01-07 14:00:00+00:00,308.0,21.17
2015-01-07 14:30:00+00:00,267.0,20.71
2015-01-07 15:00:00+00:00,220.0,20.25
2015-01-07 15:30:00+00:00,173.0,10.125
2015-01-07 16:00:00+00:00,117.0,0.0
2015-01-07 16:30:00+00:00,62.0,0.0
2015-01-07 17:00:00+00:00,32.0,0.0
2015-01-07 17:30:00+00:00,2.0,0.0
2015-01-07 18:00:00+00:00,0.0,0.0
2015-01-07 18:30:00+00:00,0.0,0.0
2015-01-07 19:00:00+00:00,0.0,0.0
2015-01-07 19:30:00+00:00,0.0,0.0
2015-01-07 20:00:00+00:00,0.0,0.0
2015-01-07 20:30:00+00:00,0.0,0.0
2015-01-07 21:00:00+00:00,0.0,0.0
2015-01-07 21:30:00+00:00,0.0,0.0
2015-01-07 22:00:00+00:00,0.0,0.0
2015-01-07 22:30:00+00:00,0.0,0.0
2015-01-07 23:00:00+00:00,0.0,0.0
2015-01-07 23:30:00+00:00,0.0,0.0
2015-01-08 00:00:00+00:00,0.0,0.0
2015-01-08 00:30:00+00:00,0.0,0.0
2015-01-08 01:00:00+00:00,0.0,0.0
2015-01-08 01:30:00+00:00,0.0,0.0
2015-01-08 02:00:00+00:00,0.0,0.0
2015-01-08 02:30:00+00:00,0.0,0.0
2015-01-08 03:00:00+00:00,0.0,0.0
2015-01-08 03:30:00+00:00,0.0,0.0
2015-01-08 04:00:00+00:00,0.0,0.0
2015-01-08 04:30:00+00:00,0.0,0.0
2015-01-08 05:00:00+00:00,0.0,0.0
2015-01-08 05:30:00+00:00,0.0,0.0
2015-01-08 06:00:00+00:00,0.0,0.0
2015-01-08 06:30:00+00:00,0.0,0.0
2015-01-08 07:00:00+00:00,0.0,0.0
2015-01-08 07:30:00+00:00,0.0,0.0
2015-01-08 08:00:00+00:00,0.0,0.0
2015-01-08 08:30:00+00:00,1.0,5.525
2015-01-08 09:00:00+00:00,1.0,11.05
2015-01-08 09:30:00+00:00,2.0,58.144999999999996
2015-01-08 10:00:00+00:00,25.0,105.24
2015-01-08 10:30:00+00:00,48.0,341.025
2015-01-08 11:00:00+00:00,124.0,576.81
2015-01-08 11:30:00+00:00,201.0,524.5799999999999
2015-01-08 12:00:00+00:00,357.0,472.35
2015-01-08 12:30:00+00:00,512.0,407.135
2015-01-08 13:00:00+00:00,658.0,341.92
2015-01-08 13:30:00+00:00,803.0,361.1
2015-01-08 14:00:00+00:00,820.0,380.28
2015-01-08 14:30:00+00:00,836.0,273.86
2015-01-08 15:00:00+00:00,693.0,167.44
2015-01-08 15:30:00+00:00,549.0,83.72
2015-01-08 16:00:00+00:00,377.0,0.0
2015-01-08 16:30:00+00:00,204.0,0.0
2015-01-08 17:00:00+00:00,107.0,0.0
2015-01-08 17:30:00+00:00,9.0,0.0
2015-01-08 18:00:00+00:00,0.0,0.0
2015-01-08 18:30:00+00:00,0.0,0.0
2015-01-08 19:00:00+00:00,0.0,0.0
2015-01-08 19:30:00+00:00,0.0,0.0
2015-01-08 20:00:00+00:00,0.0,0.0
2015-01-08 20:30:00+00:00,0.0,0.0
2015-01-08 21:00:00+00:00,0.0,0.0
2015-01-08 21:30:00+00:00,0.0,0.0
2015-01-08 22:00:00+00:00,0.0,0.0
2015-01-08 22:30:00+00:00,0.0,0.0
2015-01-08 23:00:00+00:00,0.0,0.0
2015-01-08 23:30:00+00:00,0.0,0.0
2015-01-09 00:00:00+00:00,0.0,0.0
2015-01-09 00:30:00+00:00,0.0,0.0
2015-01-09 01:00:00+00:00,0.0,0.0
2015-01-09 01:30:00+00:00,0.0,0.0
2015-01-09 02:00:00+00:00,0.0,0.0
2015-01-09 02:30:00+00:00,0.0,0.0
2015-01-09 03:00:00+00:00,0.0,0.0
2015-01-09 03:30:00+00:00,0.0,0.0
2015-01-09 04:00:00+00:00,0.0,0.0
2015-01-09 04:30:00+00:00,0.0,0.0
2015-01-09 05:00:00+00:00,0.0,0.0
2015-01-09 05:30:00+00:00,0.0,0.0
2015-01-09 06:00:00+00:00,0.0,0.0
2015-01-09 06:30:00+00:00,0.0,0.0
2015-01-09 07:00:00+00:00,0.0,0.0
2015-01-09 07:30:00+00:00,0.0,0.0
2015-01-09 08:00:00+00:00,0.0,0.0
2015-01-09 08:30:00+00:00,0.0,30.305
2015-01-09 09:00:00+00:00,13.0,60.61
2015-01-09 09:30:00+00:00,26.0,255.92000000000002
2015-01-09 10:00:00+00:00,124.0,451.23
2015-01-09 10:30:00+00:00,221.0,540.0450000000001
2015-01-09 11:00:00+00:00,370.0,628.86
2015-01-09 11:30:00+00:00,520.0,557.315
2015-01-09 12:00:00+00:00,612.0,485.77
2015-01-09 12:30:00+00:00,705.0,486.91999999999996
2015-01-09 13:00:00+00:00,692.0,488.07
2015-01-09 13:30:00+00:00,679.0,257.385
2015-01-09 14:00:00+00:00,570.0,26.7
2015-01-09 14:30:00+00:00,461.0,29.464999999999996
2015-01-09 15:00:00+00:00,337.0,32.23
2015-01-09 15:30:00+00:00,213.0,16.115
2015-01-09 16:00:00+00:00,140.0,0.0
2015-01-09 16:30:00+00:00,67.0,0.0
2015-01-09 17:00:00+00:00,36.0,0.0
2015-01-09 17:30:00+00:00,6.0,0.0
2015-01-09 18:00:00+00:00,0.0,0.0
2015-01-09 18:30:00+00:00,0.0,0.0
2015-01-09 19:00:00+00:00,0.0,0.0
2015-01-09 19:30:00+00:00,0.0,0.0
2015-01-09 20:00:00+00:00,0.0,0.0
2015-01-09 20:30:00+00:00,0.0,0.0
2015-01-09 21:00:00+00:00,0.0,0.0
2015-01-09 21:30:00+00:00,0.0,0.0
2015-01-09 22:00:00+00:00,0.0,0.0
2015-01-09 22:30:00+00:00,0.0,0.0
2015-01-09 23:00:00+00:00,0.0,0.0
2015-01-09 23:30:00+00:00,0.0,0.0
2015-01-10 00:00:00+00:00,0.0,0.0
2015-01-10 00:30:00+00:00,0.0,0.0
2015-01-10 01:00:00+00:00,0.0,0.0
2015-01-10 01:30:00+00:00,0.0,0.0
2015-01-10 02:00:00+00:00,0.0,0.0
2015-01-10 02:30:00+00:00,0.0,0.0
2015-01-10 03:00:00+00:00,0.0,0.0
2015-01-10 03:30:00+00:00,0.0,0.0
2015-01-10 04:00:00+00:00,0.0,0.0
2015-01-10 04:30:00+00:00,0.0,0.0
2015-01-10 05:00:00+00:00,0.0,0.0
2015-01-10 05:30:00+00:00,0.0,0.0
2015-01-10 06:00:00+00:00,0.0,0.0
2015-01-10 06:30:00+00:00,0.0,0.0
2015-01-10 07:00:00+00:00,0.0,0.0
2015-01-10 07:30:00+00:00,0.0,0.0
2015-01-10 08:00:00+00:00,0.0,0.0
2015-01-10 08:30:00+00:00,10.0,51.3
2015-01-10 09:00:00+00:00,21.0,102.6
2015-01-10 09:30:00+00:00,31.0,231.93
2015-01-10 10:00:00+00:00,103.0,361.26
2015-01-10 10:30:00+00:00,176.0,461.92
2015-01-10 11:00:00+00:00,252.0,562.58
2015-01-10 11:30:00+00:00,328.0,510.425
2015-01-10 12:00:00+00:00,493.0,458.27
2015-01-10 12:30:00+00:00,658.0,379.09000000000003
2015-01-10 13:00:00+00:00,703.0,299.91
2015-01-10 13:30:00+00:00,748.0,161.465
2015-01-10 14:00:00+00:00,758.0,23.02
2015-01-10 14:30:00+00:00,768.0,77.62
2015-01-10 15:00:00+00:00,659.0,132.22
2015-01-10 15:30:00+00:00,551.0,66.11
2015-01-10 16:00:00+00:00,377.0,0.0
2015-01-10 16:30:00+00:00,203.0,0.0
2015-01-10 17:00:00+00:00,107.0,0.0
2015-01-10 17:30:00+00:00,12.0,0.0
2015-01-10 18:00:00+00:00,0.0,0.0
2015-01-10 18:30:00+00:00,0.0,0.0
2015-01-10 19:00:00+00:00,0.0,0.0
2015-01-10 19:30:00+00:00,0.0,0.0
2015-01-10 20:00:00+00:00,0.0,0.0
2015-01-10 20:30:00+00:00,0.0,0.0
2015-01-10 21:00:00+00:00,0.0,0.0
2015-01-10 21:30:00+00:00,0.0,0.0
2015-01-10 22:00:00+00:00,0.0,0.0
2015-01-10 22:30:00+00:00,0.0,0.0
2015-01-10 23:00:00+00:00,0.0,0.0
2015-01-10 23:30:00+00:00,0.0,0.0
2015-01-11 00:00:00+00:00,0.0,0.0
2015-01-11 00:30:00+00:00,0.0,0.0
2015-01-11 01:00:00+00:00,0.0,0.0
2015-01-11 01:30:00+00:00,0.0,0.0
2015-01-11 02:00:00+00:00,0.0,0.0
2015-01-11 02:30:00+00:00,0.0,0.0
2015-01-11 03:00:00+00:00,0.0,0.0
2015-01-11 03:30:00+00:00,0.0,0.0
2015-01-11 04:00:00+00:00,0.0,0.0
2015-01-11 04:30:00+00:00,0.0,0.0
2015-01-11 05:00:00+00:00,0.0,0.0
2015-01-11 05:30:00+00:00,0.0,0.0
2015-01-11 06:00:00+00:00,0.0,0.0
2015-01-11 06:30:00+00:00,0.0,0.0
2015-01-11 07:00:00+00:00,0.0,0.0
2015-01-11 07:30:00+00:00,0.0,0.0
2015-01-11 08:00:00+00:00,0.0,0.0
2015-01-11 08:30:00+00:00,17.0,33.975
2015-01-11 09:00:00+00:00,34.0,67.95
2015-01-11 09:30:00+00:00,51.0,221.385
2015-01-11 10:00:00+00:00,192.0,374.82
2015-01-11 10:30:00+00:00,333.0,366.205
2015-01-11 11:00:00+00:00,486.0,357.59
2015-01-11 11:30:00+00:00,640.0,324.14
2015-01-11 12:00:00+00:00,710.0,290.69
2015-01-11 12:30:00+00:00,780.0,438.69500000000005
2015-01-11 13:00:00+00:00,772.0,586.7
2015-01-11 13:30:00+00:00,765.0,556.835
2015-01-11 14:00:00+00:00,685.0,526.97
2015-01-11 14:30:00+00:00,605.0,313.8
2015-01-11 15:00:00+00:00,455.0,100.63
2015-01-11 15:30:00+00:00,305.0,50.315
2015-01-11 16:00:00+00:00,200.0,0.0
2015-01-11 16:30:00+00:00,95.0,0.0
2015-01-11 17:00:00+00:00,51.0,0.0
2015-01-11 17:30:00+00:00,7.0,0.0
2015-01-11 18:00:00+00:00,0.0,0.0
2015-01-11 18:30:00+00:00,0.0,0.0
2015-01-11 19:00:00+00:00,0.0,0.0
2015-01-11 19:30:00+00:00,0.0,0.0
2015-01-11 20:00:00+00:00,0.0,0.0
2015-01-11 20:30:00+00:00,0.0,0.0
2015-01-11 21:00:00+00:00,0.0,0.0
2015-01-11 21:30:00+00:00,0.0,0.0
2015-01-11 22:00:00+00:00,0.0,0.0
2015-01-11 22:30:00+00:00,0.0,0.0
2015-01-11 23:00:00+00:00,0.0,0.0
2015-01-11 23:30:00+00:00,0.0,0.0
2015-01-12 00:00:00+00:00,0.0,0.0
2015-01-12 00:30:00+00:00,0.0,0.0
2015-01-12 01:00:00+00:00,0.0,0.0
2015-01-12 01:30:00+00:00,0.0,0.0
2015-01-12 02:00:00+00:00,0.0,0.0
2015-01-12 02:30:00+00:00,0.0,0.0
2015-01-12 03:00:00+00:00,0.0,0.0
2015-01-12 03:30:00+00:00,0.0,0.0
2015-01-12 04:00:00+00:00,0.0,0.0
2015-01-12 04:30:00+00:00,0.0,0.0
2015-01-12 05:00:00+00:00,0.0,0.0
2015-01-12 05:30:00+00:00,0.0,0.0
2015-01-12 06:00:00+00:00,0.0,0.0
2015-01-12 06:30:00+00:00,0.0,0.0
2015-01-12 07:00:00+00:00,0.0,0.0
2015-01-12 07:30:00+00:00,0.0,0.0
2015-01-12 08:00:00+00:00,0.0,0.0
2015-01-12 08:30:00+00:00,8.0,3.685
2015-01-12 09:00:00+00:00,15.5,7.37
2015-01-12 09:30:00+00:00,23.5,52.015
2015-01-12 10:00:00+00:00,81.0,96.66
2015-01-12 10:30:00+00:00,140.0,73.185
2015-01-12 11:00:00+00:00,196.0,49.71
2015-01-12 11:30:00+00:00,253.0,37.285
2015-01-12 12:00:00+00:00,295.0,24.86
2015-01-12 12:30:00+00:00,337.0,29.46
2015-01-12 13:00:00+00:00,338.0,34.06
2015-01-12 13:30:00+00:00,338.0,34.519999999999996
2015-01-12 14:00:00+00:00,290.0,34.98
